Plate,Well,Concentration,CPD_ID,Class,Eccent,R/N,Nuclei,Surface_nucleus,G/N,LDA_1
4177_Plaque cell 4_20122017_1052,G23,2.12E-09,EC_11193606,2,0.890823302,0.010622563,-0.003692762,0.737825429,0.845834914,0.965586894
4177_Plaque cell 4_20122017_1052,H23,2.12E-09,EC_11187672,2,0.730606857,-0.001828549,-0.018094535,2.523225712,0.84725242,0.966650156
4177_Plaque cell 4_20122017_1052,I23,2.12E-09,EC_11192989,2,1.021304683,-0.010440568,-0.067208272,1.459629756,0.95264132,1.031479295
4177_Plaque cell 4_20122017_1052,J23,2.12E-09,EC_11255449,2,0.923133226,0.002869543,0.007016248,1.422751917,1.116228442,1.011199801
4177_Plaque cell 4_20122017_1052,K23,2.12E-09,EC_11189850,2,0.892496308,0.009890707,0.013293944,1.636814341,0.879949544,0.969287742
4177_Plaque cell 4_20122017_1052,L23,2.12E-09,EC_11188498,2,0.782443895,0.019633082,-0.018094535,1.868827236,0.96040785,0.978127068
4177_Plaque cell 4_20122017_1052,M23,2.12E-09,EC_11176396,2,0.862748173,0.06570342,0.001107829,1.570141162,0.903294633,0.953714791
4177_Plaque cell 4_20122017_1052,N23,2.12E-09,EC_11188360,2,0.989452221,0.039030163,-0.036189069,1.722048552,1.075824288,1.017912603
4177_Plaque cell 4_20122017_1052,O23,2.12E-09,EC_11190967,2,0.409781856,0.096160676,0.041728213,1.665754897,0.595009961,0.830979116
4177_Plaque cell 4_20122017_1052,P23,2.12E-09,EC_11281741,2,0.529297207,0.033232471,0.019202363,2.189737703,0.851326435,0.915885436
4177_Plaque cell 4_20122017_1052,A24,6.35E-10,EC_11193590,2,0.673476323,0.025155904,-0.282496307,2.79712304,0.583666418,1.013422684
4177_Plaque cell 4_20122017_1052,B24,6.35E-10,EC_11284159,2,0.730750631,-0.002647831,-0.157311669,2.295486739,0.740061012,1.002779004
4177_Plaque cell 4_20122017_1052,C24,6.35E-10,EC_11281258,2,0.616659478,-0.029731213,-0.098227474,1.975553168,0.658580703,0.96337878
4177_Plaque cell 4_20122017_1052,D24,6.35E-10,EC_11259640,2,0.504319753,0.007989747,-0.09859675,2.008034973,0.617581547,0.931403885
4177_Plaque cell 4_20122017_1052,E24,6.35E-10,EC_11190511,2,0.650237227,-0.03072038,-0.11225997,1.806672202,0.731734481,0.982733119
4177_Plaque cell 4_20122017_1052,F24,6.35E-10,EC_11189978,2,0.830359827,-0.025763039,-0.161373708,1.940384897,0.895783604,1.044921236
4177_Plaque cell 4_20122017_1052,G24,6.35E-10,EC_11193606,2,0.501574978,0.02497185,-0.031388479,1.603477751,0.47106399,0.876003148
4177_Plaque cell 4_20122017_1052,H24,6.35E-10,EC_11187672,2,0.659242703,-0.024720593,-0.082717873,2.065916085,0.638504626,0.958118752
4177_Plaque cell 4_20122017_1052,I24,6.35E-10,EC_11192989,2,0.654472023,0.001308961,-0.092319055,1.475137987,0.719519434,0.960750279
4177_Plaque cell 4_20122017_1052,J24,6.35E-10,EC_11255449,2,0.381340757,0.164799389,0.056499261,1.682240023,0.688925818,0.811563044
4177_Plaque cell 4_20122017_1052,K24,6.35E-10,EC_11189850,2,0.72962658,0.014449669,-0.07127031,1.673814292,0.939621271,0.990006407
4177_Plaque cell 4_20122017_1052,L24,6.35E-10,EC_11188498,2,0.490073063,0.00124878,-0.109675037,1.558418405,0.511118142,0.918417241
4177_Plaque cell 4_20122017_1052,M24,6.35E-10,EC_11176396,2,0.518736358,-0.00527217,-0.08788774,2.381819958,0.543874767,0.924854438
4177_Plaque cell 4_20122017_1052,N24,6.35E-10,EC_11188360,2,0.715941915,-0.003449191,-0.10450517,2.084232892,0.794328718,0.988229365
4177_Plaque cell 4_20122017_1052,O24,6.35E-10,EC_11190967,2,0.338849024,-0.008315474,-0.062038405,2.495384165,0.600522482,0.904471549
4177_Plaque cell 4_20122017_1052,P24,6.35E-10,EC_11281741,2,0.451972971,0.05018963,-0.14549483,2.952693792,0.774140642,0.956035103
4178_Plaque cell 5_20122017_1117,A01,0,DMSO,1,-0.151645986,0.990241018,0.839251623,0.146820474,-0.002355928,0.044165542
4178_Plaque cell 5_20122017_1117,B01,0,DMSO,1,0,1.015539089,0.890416189,0.346052319,0.09535084,0.049815822
4178_Plaque cell 5_20122017_1117,C01,0,DMSO,1,-0.117489144,0.992676842,0.974799542,-0.202821846,-0.003932583,-0.004291837
4178_Plaque cell 5_20122017_1117,D01,0,DMSO,1,0.058330137,1.037425318,1.034364261,-0.097603147,0.033436716,-0.014971961
4178_Plaque cell 5_20122017_1117,E01,0,DMSO,1,-0.010354682,1.045726907,0.96792669,0.104294802,0.03953742,0
4178_Plaque cell 5_20122017_1117,F01,0,DMSO,1,-0.028626922,0.991809404,0.996563574,-0.162487131,-0.034177648,-0.005397427
4178_Plaque cell 5_20122017_1117,G01,0,DMSO,1,-0.04040429,1.002391186,1.006491027,-0.425507484,0.006934297,-0.009573267
4178_Plaque cell 5_20122017_1117,H01,0,DMSO,1,0.041492955,1.017488714,1.04467354,0.249953805,-0.010916938,-0.018410499
4178_Plaque cell 5_20122017_1117,I01,0,DMSO,1,-0.027389804,0.961739818,1.067583047,-0.28731885,-0.019092037,-0.01898442
4178_Plaque cell 5_20122017_1117,J01,0,DMSO,1,0.013682531,1.024831175,1.064910271,-0.357495447,-0.027922154,-0.037249969
4178_Plaque cell 5_20122017_1117,K01,0,DMSO,1,-0.05052392,0.991993991,0.992745323,0.032626772,0.003954949,-0.000242068
4178_Plaque cell 5_20122017_1117,L01,0,DMSO,1,-0.074462163,1.017838585,0.927835052,0.165245625,0.005934199,0.012374539
4178_Plaque cell 5_20122017_1117,M01,0,DMSO,1,0.001595883,0.963352843,1.00076365,-0.050352401,-0.016140382,0.010077183
4178_Plaque cell 5_20122017_1117,N01,0,DMSO,1,-0.004738164,1,0.975945017,0.355885226,-0.016130796,0.007261795
4178_Plaque cell 5_20122017_1117,O01,0,DMSO,1,0.058862098,0.978336965,1.04696449,0,0.009435074,-0.00137409
4178_Plaque cell 5_20122017_1117,P01,0,DMSO,1,-0.040144495,0.977178772,0.818251241,1.437267376,0.036570143,0.081959611
4178_Plaque cell 5_20122017_1117,A02,0,DMSO,1,-0.020028949,1.006538965,0.990072547,-0.176266399,-0.020600172,-0.005345441
4178_Plaque cell 5_20122017_1117,B02,0,DMSO,1,-0.049534225,1.011692923,1,-0.516656548,0.046512189,-0.006328559
4178_Plaque cell 5_20122017_1117,C02,0,DMSO,1,-0.009377358,0.957025008,0.988927071,0.077475385,-0.006015144,0.017449764
4178_Plaque cell 5_20122017_1117,D02,0,DMSO,1,-0.049645566,0.995444441,0.987399771,-0.310086318,0.021954228,0.001546672
4178_Plaque cell 5_20122017_1117,E02,0,DMSO,1,0.116041716,1.015764696,1.126002291,-0.30998073,-0.007792386,-0.040892341
4178_Plaque cell 5_20122017_1117,F02,0,DMSO,1,0.017567083,0.966250739,1.025582283,0.050299607,0.013245884,0.006603331
4178_Plaque cell 5_20122017_1117,G02,0,DMSO,1,0.113678819,1.019117423,1.096601756,-0.231172294,-0.015773998,-0.032353636
4178_Plaque cell 5_20122017_1117,H02,0,DMSO,1,0.091126149,1.008906022,1.06032837,-0.210450598,0.016182629,-0.013365314
4178_Plaque cell 5_20122017_1117,I02,0,DMSO,1,0.105068475,0.967937357,1.09163803,-0.30170525,-0.056186549,-0.01943623
4178_Plaque cell 5_20122017_1117,J02,0,DMSO,1,0.102903517,1.013530348,1.003818251,0.089618034,-0.001481153,0.006058242
4178_Plaque cell 5_20122017_1117,K02,0,DMSO,1,0.078495169,1.019416623,0.993508973,-0.062125492,0.021596365,0.007391961
4178_Plaque cell 5_20122017_1117,L02,0,DMSO,1,0.015377383,0.948568992,0.961817488,0.17023467,-0.031128715,0.030248117
4178_Plaque cell 5_20122017_1117,M02,0,DMSO,1,0.038647582,0.966111997,1.006491027,0.1861521,0.020709164,0.01796235
4178_Plaque cell 5_20122017_1117,N02,0,DMSO,1,-0.009377358,0.991778036,0.930507827,0.227107146,0,0.028058545
4178_Plaque cell 5_20122017_1117,O02,0,DMSO,1,0.002263927,0.990949204,1.0775105,-0.207045377,-0.043644674,-0.032676725
4178_Plaque cell 5_20122017_1117,P02,0,DMSO,1,-0.025930004,1.033121907,0.894998091,0.899163213,0.003693298,0.02806856
4178_Plaque cell 5_20122017_1117,A03,0,DMSO,0,0.856791162,0.001349295,-0.12218404,1.541403796,0.769402327,0.992693479
4178_Plaque cell 5_20122017_1117,B03,0,DMSO,0,0.656897554,0.18019239,0.087056128,0.971095214,0.670560552,0.810403162
4178_Plaque cell 5_20122017_1117,C03,0,DMSO,0,0.987418505,-0.007031438,-0.082474227,0.829474962,1.124627049,1.045016464
4178_Plaque cell 5_20122017_1117,D03,0,DMSO,0,1.083220962,-0.011661194,-0.004200076,0.946809915,1.14893898,1.033619791
4178_Plaque cell 5_20122017_1117,E03,0,DMSO,0,1.074981753,-0.012458537,-0.056128293,1.113507378,1.276885488,1.071348553
4178_Plaque cell 5_20122017_1117,F03,0,DMSO,0,1.071022973,0.009576688,0.032455136,0.696961698,1.208430077,1.018482613
4178_Plaque cell 5_20122017_1117,G03,0,DMSO,0,1.05063526,-0.026124129,-0.069492173,0.869070559,1.01731089,1.039378713
4178_Plaque cell 5_20122017_1117,H03,0,DMSO,0,0.771838234,0.000127884,0.023673158,1.768946493,0.96490249,0.958689325
4178_Plaque cell 5_20122017_1117,I03,0,DMSO,0,0.928853315,0.018683583,0.007254677,0.733521632,1,0.977194297
4178_Plaque cell 5_20122017_1117,J03,0,DMSO,0,1.139076862,-0.005406107,-0.010691103,0.779056569,1.167101924,1.042358143
4178_Plaque cell 5_20122017_1117,K03,0,DMSO,0,1,0,-0.002672776,1.119578703,0.762898317,0.963641334
4178_Plaque cell 5_20122017_1117,L03,0,DMSO,0,1.083963233,-0.011823341,0.025964108,1,1.140603055,1.021732129
4178_Plaque cell 5_20122017_1117,M03,0,DMSO,0,1.101196294,-0.026020253,0,0.507166803,0.961774743,1.010133005
4178_Plaque cell 5_20122017_1117,N03,0,DMSO,0,1.140697487,-0.025881029,0.004200076,0.816144445,1.187899134,1.047614718
4178_Plaque cell 5_20122017_1117,O03,0,DMSO,0,1.053591974,-0.021685595,-0.035127911,0.821819814,0.983516312,1.02039022
4178_Plaque cell 5_20122017_1117,P03,0,DMSO,0,1.001645368,-0.01651921,-0.059182894,1.657154924,1.204123656,1.057110487
4178_Plaque cell 5_20122017_1117,A04,0,DMSO,0,0.844024099,-0.02797579,-0.148911798,1.452313703,0.690722272,0.999633724
4178_Plaque cell 5_20122017_1117,B04,0,DMSO,0,0.933430653,0.022833775,-0.06185567,0.882797033,1.039723452,1.00813883
4178_Plaque cell 5_20122017_1117,C04,0,DMSO,0,0.839273564,0.090658039,0.080183276,1.421693108,0.857703488,0.89643627
4178_Plaque cell 5_20122017_1117,D04,0,DMSO,0,1.245184516,-0.01500813,0.009545628,0.496739963,1.153667878,1.0479131
4178_Plaque cell 5_20122017_1117,E04,0,DMSO,0,0.961451387,0.012192877,0.029400535,1.030092654,0.983555364,0.974382299
4178_Plaque cell 5_20122017_1117,F04,0,DMSO,0,1.229448369,0.001152161,-0.034364261,0.729298102,1.249108539,1.071314545
4178_Plaque cell 5_20122017_1117,G04,0,DMSO,0,0.925488353,0.039779586,0.032455136,1.265686456,1.258310718,1
4178_Plaque cell 5_20122017_1117,H04,0,DMSO,0,1.204941051,-0.008589449,0.066055746,0.613414988,1.511530416,1.072432575
4178_Plaque cell 5_20122017_1117,I04,0,DMSO,0,0.984474163,-0.009761757,-0.005727377,0.573687406,0.734137956,0.959570893
4178_Plaque cell 5_20122017_1117,J04,0,DMSO,0,1.107938589,0.014948411,-0.00076365,0.490800623,0.845604326,0.979624411
4178_Plaque cell 5_20122017_1117,K04,0,DMSO,0,0.987257679,0.006303465,0.028255059,1.010558826,1.083302446,0.99441319
4178_Plaque cell 5_20122017_1117,L04,0,DMSO,0,0.949636906,-0.008081533,-0.004581901,1.018873901,0.778064873,0.962846375
4178_Plaque cell 5_20122017_1117,M04,0,DMSO,0,1.025224846,-0.001323477,0.059182894,1.24298498,0.955157126,0.972922997
4178_Plaque cell 5_20122017_1117,N04,0,DMSO,0,0.8512365,0.005486095,-0.009927453,1.336430589,0.940579908,0.973123632
4178_Plaque cell 5_20122017_1117,O04,0,DMSO,0,0.793933171,0.003804302,0.059564719,1.635377346,0.993542143,0.95037011
4178_Plaque cell 5_20122017_1117,P04,0,DMSO,0,0.629111873,0.036291736,0.01412753,1.595253808,0.800473884,0.907251474
4178_Plaque cell 5_20122017_1117,A05,3.23E-05,EC_11259170,2,-0.225576188,-0.109226769,-0.564337533,7.186416071,-0.069192438,0.969235518
4178_Plaque cell 5_20122017_1117,B05,3.23E-05,EC_11191643,2,-0.53533829,-0.087101301,-0.531500573,4.639231317,-0.108205845,0.893725769
4178_Plaque cell 5_20122017_1117,C05,3.23E-05,EC_11191242,2,-0.48303292,0.014353631,0.412752959,-0.734485125,0.14980346,0.528199636
4178_Plaque cell 5_20122017_1117,D05,3.23E-05,EC_11191538,2,-0.134746947,-0.036845135,-0.172966781,1.481350474,0.237188663,0.827367905
4178_Plaque cell 5_20122017_1117,E05,3.23E-05,EC_11259165,2,-0.279403214,-0.089484404,0.139747995,-0.921838292,0.000827202,0.667896879
4178_Plaque cell 5_20122017_1117,F05,3.23E-05,EC_11191211,2,-0.537812527,0.055614256,0.203130966,-1.421811895,0.023923892,0.562223566
4178_Plaque cell 5_20122017_1117,G05,3.23E-05,EC_11259174,2,-0.252594856,0.143364266,0.01489118,-0.26663675,0.494235147,0.708312873
4178_Plaque cell 5_20122017_1117,H05,3.23E-05,EC_11258170,2,-0.231489614,0.594275342,0.369224895,0.989177203,0.590563364,0.439138473
4178_Plaque cell 5_20122017_1117,I05,3.23E-05,EC_11257109,2,-0.836638502,-0.076573568,-0.621229477,0.589525645,-0.108205845,0.866832341
4178_Plaque cell 5_20122017_1117,J05,3.23E-05,EC_11261486,2,0.02244133,0.138140333,0.135166094,0.536203574,0.725422157,0.736737362
4178_Plaque cell 5_20122017_1117,K05,3.23E-05,EC_11262262,2,-0.37989435,-0.023484173,0.352806415,-0.234366338,0.134425666,0.576474187
4178_Plaque cell 5_20122017_1117,L05,3.23E-05,EC_11258805,2,-1.796815657,-0.049382936,-0.627338679,-1.77580973,-0.108205845,0.731509551
4178_Plaque cell 5_20122017_1117,M05,3.23E-05,EC_11191287,2,0.039340368,0.134777954,-0.06032837,-0.948512525,0.581897268,0.783836737
4178_Plaque cell 5_20122017_1117,N05,3.23E-05,EC_11190004,2,-0.469412245,-0.090947226,-0.63192058,-0.815854077,-0.108205845,0.913636981
4178_Plaque cell 5_20122017_1117,O05,3.23E-05,EC_11191498,2,-0.228891666,0.083315578,0.32340588,-0.306034369,0.677124915,0.64567222
4178_Plaque cell 5_20122017_1117,P05,3.23E-05,EC_11257142,2,-1.273539272,-0.066211601,-0.144329897,3.483039886,-0.086841522,0.65199933
4178_Plaque cell 5_20122017_1117,A06,9.68E-06,EC_11259170,2,0.629643834,0.076236124,0.005727377,1.181611805,0.892250714,0.907400937
4178_Plaque cell 5_20122017_1117,B06,9.68E-06,EC_11191643,2,0.250405156,0.149641431,-0.063382971,0.56510836,0.324246891,0.775167197
4178_Plaque cell 5_20122017_1117,C06,9.68E-06,EC_11191242,2,-0.067064194,0.455525027,0.663612066,-0.113890135,0.876122048,0.436698217
4178_Plaque cell 5_20122017_1117,D06,9.68E-06,EC_11191538,2,0.157769723,-0.011897779,-0.022527682,0.629781168,0.355886484,0.811709135
4178_Plaque cell 5_20122017_1117,E06,9.68E-06,EC_11259165,2,0.406294459,0.353541308,0.317678503,0.4523401,1.203069239,0.707887715
4178_Plaque cell 5_20122017_1117,F06,9.68E-06,EC_11191211,2,-0.476129798,0.00780972,0.342497136,0.033392287,0.523929217,0.615164363
4178_Plaque cell 5_20122017_1117,G06,9.68E-06,EC_11259174,2,0.745834003,0.154347796,0.15425735,0.645487422,1.019739243,0.854817986
4178_Plaque cell 5_20122017_1117,H06,9.68E-06,EC_11258170,2,0.444954412,0.131273214,0.165712104,0.889396299,0.701404894,0.777415734
4178_Plaque cell 5_20122017_1117,I06,9.68E-06,EC_11257109,2,-0.199472988,-0.099057327,0.23176785,0.190811182,-0.048138192,0.645478685
4178_Plaque cell 5_20122017_1117,J06,9.68E-06,EC_11261486,2,0.702448258,0.122170541,0.155021,0.687194784,1.191602017,0.885933591
4178_Plaque cell 5_20122017_1117,K06,9.68E-06,EC_11262262,2,0.203407024,0.211112524,0.188239786,0.9469419,0.860192195,0.734554789
4178_Plaque cell 5_20122017_1117,L06,9.68E-06,EC_11258805,2,0.88307993,-0.085640651,-0.247040855,1.778977378,0.566773315,1.044691008
4178_Plaque cell 5_20122017_1117,M06,9.68E-06,EC_11191287,2,0.618423169,0.134606638,0.124093165,0.264221419,1.497879806,0.925030123
4178_Plaque cell 5_20122017_1117,N06,9.68E-06,EC_11190004,2,-0.174050202,-0.099999771,0.112638412,0.352862762,0.053485894,0.708193321
4178_Plaque cell 5_20122017_1117,O06,9.68E-06,EC_11191498,2,0.211485408,0.140468783,0.32340588,1.151915107,1.049362309,0.739605015
4178_Plaque cell 5_20122017_1117,P06,9.68E-06,EC_11257142,2,-0.171712048,0.498818522,0.566628484,0.552305784,0.620754465,0.410320594
4178_Plaque cell 5_20122017_1117,A07,2.90E-06,EC_11259170,2,0.469993691,0.067182915,0.031691485,1.488477681,0.736917781,0.86070673
4178_Plaque cell 5_20122017_1117,B07,2.90E-06,EC_11191643,2,0.828300323,-0.015753717,-0.110347461,1.455349365,0.954102709,1.017388977
4178_Plaque cell 5_20122017_1117,C07,2.90E-06,EC_11191242,2,0.280430022,0.137956952,0.290568919,0.649578967,0.962513189,0.745906263
4178_Plaque cell 5_20122017_1117,D07,2.90E-06,EC_11191538,2,0.733326735,0.038828903,0.011072929,0.910513951,1.15148449,0.967694563
4178_Plaque cell 5_20122017_1117,E07,2.90E-06,EC_11259165,2,0.974428761,0.048294718,0.025582283,0.982577937,1.523200001,1.042454456
4178_Plaque cell 5_20122017_1117,F07,2.90E-06,EC_11191211,2,0.175893509,0.127102512,0.213440244,1.34316184,0.964504865,0.769104433
4178_Plaque cell 5_20122017_1117,G07,2.90E-06,EC_11259174,2,0.942016256,0.088195673,0.077892325,1.160626138,1.279477151,0.970521203
4178_Plaque cell 5_20122017_1117,H07,2.90E-06,EC_11258170,2,0.852399391,0.027430353,0.095838106,1.088694137,1.060882784,0.94278777
4178_Plaque cell 5_20122017_1117,I07,2.90E-06,EC_11257109,2,-0.058453849,-0.011783407,0.469644903,-0.230156007,0.201552939,0.578070723
4178_Plaque cell 5_20122017_1117,J07,2.90E-06,EC_11261486,2,0.709400864,0.072739829,0.103474609,1.335374706,1.039144765,0.904451056
4178_Plaque cell 5_20122017_1117,K07,2.90E-06,EC_11262262,2,0.953373004,0.019557054,0.045055365,0.861811367,1.166516137,0.99073256
4178_Plaque cell 5_20122017_1117,L07,2.90E-06,EC_11258805,2,0.947855455,-0.059282591,-0.10652921,0.645487422,0.681498791,1.002628803
4178_Plaque cell 5_20122017_1117,M07,2.90E-06,EC_11191287,2,1.035975406,0.032328545,0.180603284,-0.205527545,1.316403027,0.962942544
4178_Plaque cell 5_20122017_1117,N07,2.90E-06,EC_11190004,2,0.542080586,-0.052414024,0.048873616,0.717155452,0.222581978,0.827667701
4178_Plaque cell 5_20122017_1117,O07,2.90E-06,EC_11191498,2,0.657120236,0.150028701,0.10652921,0.837922023,0.838972508,0.837863391
4178_Plaque cell 5_20122017_1117,P07,2.90E-06,EC_11257142,2,0.370578848,0.093642799,-0.004963727,1.966660507,0.805028821,0.86483144
4178_Plaque cell 5_20122017_1117,A08,8.71E-07,EC_11259170,2,0.504063934,0.109126392,0.084001527,0.642187789,0.641083045,0.81259881
4178_Plaque cell 5_20122017_1117,B08,8.71E-07,EC_11191643,2,0.903937748,0.033583254,0.009927453,0.89810733,1.006095734,0.969532262
4178_Plaque cell 5_20122017_1117,C08,8.71E-07,EC_11191242,2,0.579787958,0.038053155,0.103092784,1.334318824,0.713954935,0.854142672
4178_Plaque cell 5_20122017_1117,D08,8.71E-07,EC_11191538,2,0.817982755,0.043373604,0.042764414,1.055697806,1.076805537,0.954554576
4178_Plaque cell 5_20122017_1117,E08,8.71E-07,EC_11259165,2,0.948869892,0.012552399,0.027109584,0.833170551,0.997731407,0.974674495
4178_Plaque cell 5_20122017_1117,F08,8.71E-07,EC_11191211,2,0.791162025,0.049081324,0.028636884,0.930707705,1.241890934,0.977786718
4178_Plaque cell 5_20122017_1117,G08,8.71E-07,EC_11259174,2,0.794625957,0.021932556,0.083619702,0.999340073,0.896937009,0.91803605
4178_Plaque cell 5_20122017_1117,H08,8.71E-07,EC_11258170,2,0.849826185,0.050139381,0.155784651,0.831982684,1.247805607,0.938179327
4178_Plaque cell 5_20122017_1117,I08,8.71E-07,EC_11257109,2,0.411490357,-0.005506122,0.186712486,1.034580155,0.60527549,0.801413746
4178_Plaque cell 5_20122017_1117,J08,8.71E-07,EC_11261486,2,0.90166145,-0.007996961,0.028636884,1.094633477,1.056192939,0.985495467
4178_Plaque cell 5_20122017_1117,K08,8.71E-07,EC_11262262,2,0.907104772,0.003880791,0.059946544,0.807433413,1.126135894,0.979150271
4178_Plaque cell 5_20122017_1117,L08,8.71E-07,EC_11258805,2,1.029468163,0.012718889,0.069492173,0.976374627,1.341151636,1.019307946
4178_Plaque cell 5_20122017_1117,M08,8.71E-07,EC_11191287,2,0.829030223,0.028964959,0.137457045,0.73246575,1.220415632,0.945527024
4178_Plaque cell 5_20122017_1117,N08,8.71E-07,EC_11190004,2,0.844593174,-0.02287962,0.008781978,0.947733812,0.889740706,0.966356504
4178_Plaque cell 5_20122017_1117,O08,8.71E-07,EC_11191498,2,0.85833756,0.084018939,0.151584574,1.637093155,1.195212594,0.924877569
4178_Plaque cell 5_20122017_1117,P08,8.71E-07,EC_11257142,2,1.036099118,-0.057744607,-0.151584574,1.476994958,1.164329199,1.103370338
4178_Plaque cell 5_20122017_1117,A09,2.61E-07,EC_11259170,2,0.908106838,-0.020071364,-0.126384116,0.812448856,0.713099331,0.996445428
4178_Plaque cell 5_20122017_1117,B09,2.61E-07,EC_11191643,2,0.501800007,0.207149332,0.198167239,1.244040863,0.730985357,0.751196598
4178_Plaque cell 5_20122017_1117,C09,2.61E-07,EC_11191242,2,0.774869175,0.000897841,0.022909507,1.395032072,0.908592393,0.949088438
4178_Plaque cell 5_20122017_1117,D09,2.61E-07,EC_11191538,2,0.813925006,0.019180641,0.069873998,1.601985059,1.12766249,0.962785147
4178_Plaque cell 5_20122017_1117,E09,2.61E-07,EC_11259165,2,0.909950144,-0.032072174,-0.004963727,1.034316184,1.000660342,0.999128423
4178_Plaque cell 5_20122017_1117,F09,2.61E-07,EC_11191211,2,1.137233556,0.034974292,0.048109966,0.872634163,1.444012264,1.046669984
4178_Plaque cell 5_20122017_1117,G09,2.61E-07,EC_11259174,2,0.996882461,0.006271374,0.070637648,0.679671621,1.246807994,1.002131436
4178_Plaque cell 5_20122017_1117,H09,2.61E-07,EC_11258170,2,0.915245011,0.019807996,0.070255823,1.076683473,1.194222082,0.981816988
4178_Plaque cell 5_20122017_1117,I09,2.61E-07,EC_11257109,2,0.739784494,0.016551784,0.071783123,1.107040097,0.711295817,0.891263287
4178_Plaque cell 5_20122017_1117,J09,2.61E-07,EC_11261486,2,0.889413977,0.047059312,0.081710577,1.597101602,1.264161487,0.977369391
4178_Plaque cell 5_20122017_1117,K09,2.61E-07,EC_11262262,2,0.955513219,-0.007584837,0.010309278,1.118390835,1.077057603,1.001751038
4178_Plaque cell 5_20122017_1117,L09,2.61E-07,EC_11258805,2,0.791768213,0.023576949,0.043146239,0.964231977,0.926691433,0.936117868
4178_Plaque cell 5_20122017_1117,M09,2.61E-07,EC_11191287,2,0.945010083,0.007883434,0.072164948,1.099384948,1.075502605,0.971888991
4178_Plaque cell 5_20122017_1117,N09,2.61E-07,EC_11190004,2,0.830156001,0.011333642,0.057655594,1.479898635,0.968530818,0.948386257
4178_Plaque cell 5_20122017_1117,O09,2.61E-07,EC_11191498,2,0.791842441,-0.023821014,0.002672776,1.474355252,0.734066952,0.942512098
4178_Plaque cell 5_20122017_1117,P09,2.61E-07,EC_11257142,2,0.745537095,-0.011118411,-0.028636884,1.728558984,0.978361387,0.980508852
4178_Plaque cell 5_20122017_1117,A10,7.84E-08,EC_11259170,2,0.82430443,-0.022489333,-0.064910271,1.160494153,0.666793765,0.959530717
4178_Plaque cell 5_20122017_1117,B10,7.84E-08,EC_11191643,2,0.858065394,0.009725322,0.01641848,1.025473167,1.059579852,0.978507026
4178_Plaque cell 5_20122017_1117,C10,7.84E-08,EC_11191242,2,0.814271399,0.010936237,0.065673921,1.20602909,1.185655393,0.973821788
4178_Plaque cell 5_20122017_1117,D10,7.84E-08,EC_11191538,2,0.891752131,0.133016535,0.151202749,0.686930813,0.98840497,0.87692851
4178_Plaque cell 5_20122017_1117,E10,7.84E-08,EC_11259165,2,0.8933109,0.053142238,0.071401298,1.48992952,1.271158978,0.979947269
4178_Plaque cell 5_20122017_1117,F10,7.84E-08,EC_11191211,2,0.845830292,0.198133524,0.166857579,0.870390413,1.091159091,0.858064888
4178_Plaque cell 5_20122017_1117,G10,7.84E-08,EC_11259174,2,0.807566217,0.023737407,0.126384116,0.848480849,0.923361323,0.906347445
4178_Plaque cell 5_20122017_1117,H10,7.84E-08,EC_11258170,2,0.900943921,0.081489012,0.12447499,0.986141541,1.187181989,0.936600484
4178_Plaque cell 5_20122017_1117,I10,7.84E-08,EC_11257109,2,0.669949154,0.025767864,0.116074838,1.513290922,1.106943385,0.922561754
4178_Plaque cell 5_20122017_1117,J10,7.84E-08,EC_11261486,2,1.009971175,0.036046827,0.103856434,0.432700684,1.208763798,0.974132037
4178_Plaque cell 5_20122017_1117,K10,7.84E-08,EC_11262262,2,1.102087019,0.004313545,0.02978236,0.878177547,1.348759765,1.046343118
4178_Plaque cell 5_20122017_1117,L10,7.84E-08,EC_11258805,2,1.015303156,0.05915519,0.100801833,0.945886017,1.300703938,0.983433787
4178_Plaque cell 5_20122017_1117,M10,7.84E-08,EC_11191287,2,0.947855455,-0.015148441,0.089728904,0.87751762,1.052724371,0.969657407
4178_Plaque cell 5_20122017_1117,N10,7.84E-08,EC_11190004,2,0.873133497,-0.003914934,0.042382589,1.27149381,0.987946991,0.966480916
4178_Plaque cell 5_20122017_1117,O10,7.84E-08,EC_11191498,2,0.973105044,-0.023190402,0.019473081,1.338410369,1.060950239,1.004835262
4178_Plaque cell 5_20122017_1117,P10,7.84E-08,EC_11257142,2,1.052156916,-0.021898413,-0.142802596,1.062693029,0.963855174,1.058170116
4178_Plaque cell 5_20122017_1117,A11,2.35E-08,EC_11259170,2,0.60173444,0.011153278,-0.021764032,1.058073542,0.721559514,0.912088619
4178_Plaque cell 5_20122017_1117,B11,2.35E-08,EC_11191643,2,0.961117365,0.047187196,-0.018709431,1.456537233,1.229610711,1.017225157
4178_Plaque cell 5_20122017_1117,C11,2.35E-08,EC_11191242,2,0.979896824,-0.011527881,-0.021000382,1.270569913,1.20387159,1.036750925
4178_Plaque cell 5_20122017_1117,D11,2.35E-08,EC_11191538,2,0.845174619,0.055021889,0.087819779,1.445318481,1.183748923,0.954513407
4178_Plaque cell 5_20122017_1117,E11,2.35E-08,EC_11259165,2,1.054680638,-0.016326661,0.023291333,0.826175329,1.159742311,1.022713909
4178_Plaque cell 5_20122017_1117,F11,2.35E-08,EC_11191211,2,0.984263853,0.024257387,0.029400535,0.811788929,1.065682687,0.983680394
