Plate,Well,Class,Nuclei,R/N,G/N,Eccent,CPD_ID,Concentration
EMT-Serie2-5-C2,B06,2,-0.779474131,0.372883604,0.507928992,-2.129958222,Saracatinib,9.68E-06
EMT-Serie2-5-C2,B07,2,-0.76293469,0.292367429,0.508683626,-2.778505375,Saracatinib,2.90E-06
EMT-Serie2-5-C2,B08,2,-0.788804071,0.396022868,0.857377643,-2.415927334,Saracatinib,8.71E-07
EMT-Serie2-5-C2,B09,2,-0.748939779,0.381494514,0.827022017,-1.523071868,Saracatinib,2.61E-07
EMT-Serie2-5-C2,B10,2,-0.791348601,0.369311127,0.821759618,-2.27540722,Saracatinib,7.84E-08
EMT-Serie2-5-C2,B11,2,-0.675148431,0.587285821,0.954845547,-0.080106088,Saracatinib,2.35E-08
EMT-Serie2-5-C2,B12,2,-0.651823579,0.364657878,1.093794911,-0.766018871,Saracatinib,7.06E-09
EMT-Serie2-5-C2,B13,2,-0.634435963,0.319462943,0.918075538,-0.033915411,Saracatinib,2.12E-09
EMT-Serie2-5-C2,B14,2,-0.656912638,0.237695273,0.996877955,-0.003567573,Saracatinib,6.35E-10
EMT-Serie2-5-C3,B05,2,-0.798793623,0.053779667,-0.047680166,-3.953532966,Saracatinib,3.23E-05
EMT-Serie2-5-C3,B06,2,-0.783283068,0.370830994,0.837062683,-2.913764119,Saracatinib,9.68E-06
EMT-Serie2-5-C3,B07,2,-0.793192589,0.237139236,0.650206,-2.577042291,Saracatinib,2.90E-06
EMT-Serie2-5-C3,B08,2,-0.777251185,0.497823986,1.327272836,-1.047412661,Saracatinib,8.71E-07
EMT-Serie2-5-C3,B09,2,-0.770357604,0.385647856,0.729367439,-3.077725243,Saracatinib,2.61E-07
EMT-Serie2-5-C3,B10,2,-0.768203361,0.352512833,0.90911691,-2.740294195,Saracatinib,7.84E-08
EMT-Serie2-5-C3,B11,2,-0.706591986,0.529290828,1.114645016,-0.195639611,Saracatinib,2.35E-08
EMT-Serie2-5-C3,B12,2,-0.69840586,0.549200488,1.303375963,0.009062254,Saracatinib,7.06E-09
EMT-Serie2-5-C3,B13,2,-0.635501939,0.230394171,1.139955085,-0.036616759,Saracatinib,2.12E-09
EMT-Serie2-5-C3,B14,2,-0.682464455,0.342936346,0.985939267,-0.0321513,Saracatinib,6.35E-10
EMT-Serie2-4-C1,K15,2,-0.09015025,-0.107526509,0.005454852,-1.09697052,X-WE51780341,3.23E-05
EMT-Serie2-4-C1,K16,2,0.201585977,0.375882565,0.691468813,0.202717022,X-WE51780341,9.68E-06
EMT-Serie2-4-C1,K17,2,0.018781302,0.08266609,1.027252888,1.175247928,X-WE51780341,2.90E-06
EMT-Serie2-4-C1,K18,2,-0.007929883,0.07961913,0.889513588,0.757831816,X-WE51780341,8.71E-07
EMT-Serie2-4-C1,K19,2,0.062604341,0.090753805,0.954514396,0.970031246,X-WE51780341,2.61E-07
EMT-Serie2-4-C1,K20,2,-0.04048414,0.020128399,0.964489309,0.967531585,X-WE51780341,7.84E-08
EMT-Serie2-4-C1,K21,2,-0.052170284,-0.052831278,1.039190721,1.270072001,X-WE51780341,2.35E-08
EMT-Serie2-4-C1,K22,2,-0.084307179,-0.056158119,0.747663198,0.536910746,X-WE51780341,7.06E-09
EMT-Serie2-4-C1,K23,2,-0.025876461,-0.030020919,0.609667401,0.268468958,X-WE51780341,2.12E-09
EMT-Serie2-4-C1,K24,2,-0.138564274,0.04241939,0.704275889,-0.116179867,X-WE51780341,6.35E-10
EMT-Serie2-4-C2,K15,2,-0.436355711,-0.171686908,-0.025295746,-1.625666615,X-WE51780341,3.23E-05
EMT-Serie2-4-C2,K16,2,-0.036181343,0.144731278,1.079817912,0.740152815,X-WE51780341,9.68E-06
EMT-Serie2-4-C2,K17,2,0.002179599,0.000397589,0.873875539,0.836363636,X-WE51780341,2.90E-06
EMT-Serie2-4-C2,K18,2,-0.017436792,0.012241865,1.245581296,1.433681584,X-WE51780341,8.71E-07
EMT-Serie2-4-C2,K19,2,0.090235397,0.095326023,0.790358673,0.510120069,X-WE51780341,2.61E-07
EMT-Serie2-4-C2,K20,2,-0.088055798,-0.056500801,1.22452885,1.519413691,X-WE51780341,7.84E-08
EMT-Serie2-4-C2,K21,2,-0.043156059,0.152266108,0.912081074,1.026758148,X-WE51780341,2.35E-08
EMT-Serie2-4-C2,K22,2,-0.052746295,0.040537683,0.899418357,0.474380165,X-WE51780341,7.06E-09
EMT-Serie2-4-C2,K23,2,-0.08326068,0.052185399,0.84458961,0.504412911,X-WE51780341,2.12E-09
EMT-Serie2-4-C2,K24,2,-0.383609416,-0.031503333,0.831223786,0.111835334,X-WE51780341,6.35E-10
EMT-Serie2-4-C3,K15,2,-0.442916667,-0.18340795,-0.031683171,-1.249517668,X-WE51780341,3.23E-05
EMT-Serie2-4-C3,K16,2,0.083333333,0.216332827,0.836676674,0.368951027,X-WE51780341,9.68E-06
EMT-Serie2-4-C3,K17,2,0.084166667,0.096291131,0.997164423,0.747442979,X-WE51780341,2.90E-06
EMT-Serie2-4-C3,K18,2,0.02875,0.096405665,0.877737017,0.70227555,X-WE51780341,8.71E-07
EMT-Serie2-4-C3,K19,2,0.19375,0.174806307,0.631941334,0.379020535,X-WE51780341,2.61E-07
EMT-Serie2-4-C3,K20,2,-0.08125,-0.087933054,0.960775749,0.972196527,X-WE51780341,7.84E-08
EMT-Serie2-4-C3,K21,2,-0.07875,0.043538837,0.971988495,0.988318313,X-WE51780341,2.35E-08
EMT-Serie2-4-C3,K22,2,-0.091666667,0.043173488,0.878107197,0.821259614,X-WE51780341,7.06E-09
EMT-Serie2-4-C3,K23,2,-0.117916667,-0.054286178,0.814995243,0.528847424,X-WE51780341,2.12E-09
EMT-Serie2-4-C3,K24,2,-0.241666667,0.089275566,0.845860835,0.101461532,X-WE51780341,6.35E-10
EMT-Serie2-4-C1,E15,2,-0.787562604,0.339707134,-0.053290261,-2.13867681,X-WE52880180,3.23E-05
EMT-Serie2-4-C1,L15,2,-0.809265442,0.274426892,-0.053290261,-3.540796087,X-WE52880180,3.23E-05
EMT-Serie2-4-C1,E16,2,-0.815108514,0.435286734,-0.053290261,-1.985599783,X-WE52880180,9.68E-06
EMT-Serie2-4-C1,L16,2,-0.796744574,0.45944745,-0.053290261,-1.35587556,X-WE52880180,9.68E-06
EMT-Serie2-4-C1,E17,2,-0.803422371,0.386065065,-0.053290261,-1.684798261,X-WE52880180,2.90E-06
EMT-Serie2-4-C1,L17,2,-0.789232053,0.56403953,0.099880586,-1.16812933,X-WE52880180,2.90E-06
EMT-Serie2-4-C1,E18,2,-0.830550918,0.402957513,0.017079545,-2.083358239,X-WE52880180,8.71E-07
EMT-Serie2-4-C1,L18,2,-0.777128548,0.455790233,-0.053290261,-0.920445592,X-WE52880180,8.71E-07
EMT-Serie2-4-C1,E19,2,-0.800083472,0.449054317,0.070062721,-0.450726803,X-WE52880180,2.61E-07
EMT-Serie2-4-C1,L19,2,-0.773789649,0.486288682,0.093762046,0.039940226,X-WE52880180,2.61E-07
EMT-Serie2-4-C1,E20,2,-0.354340568,-0.284,0.105092122,-0.547806005,X-WE52880180,7.84E-08
EMT-Serie2-4-C1,L20,2,-0.70409015,0.343435043,0.003794742,-0.499769053,X-WE52880180,7.84E-08
EMT-Serie2-4-C1,E21,2,-0.164858097,-0.29741196,0.098556773,-0.284363538,X-WE52880180,2.35E-08
EMT-Serie2-4-C1,L21,2,-0.696994992,0.007203347,-0.000118986,-0.281782367,X-WE52880180,2.35E-08
EMT-Serie2-4-C1,E22,2,-0.101001669,-0.296141528,0.575802571,0.277761174,X-WE52880180,7.06E-09
EMT-Serie2-4-C1,L22,2,-0.770450751,0.405039313,0.013756474,0.042032333,X-WE52880180,7.06E-09
EMT-Serie2-4-C1,E23,2,-0.19115192,-0.190478251,0.656207495,-0.051650591,X-WE52880180,2.12E-09
EMT-Serie2-4-C1,L23,2,-0.429465776,-0.23725312,0.030607665,-0.52517321,X-WE52880180,2.12E-09
EMT-Serie2-4-C1,E24,2,-0.18196995,-0.029590998,0.76270038,-0.190680614,X-WE52880180,6.35E-10
EMT-Serie2-4-C1,L24,2,-0.637312187,-0.018286085,0.09142756,0.04290178,X-WE52880180,6.35E-10
EMT-Serie2-4-C2,E15,2,-0.883609416,-0.049819224,-0.050937544,-3.489131452,X-WE52880180,3.23E-05
EMT-Serie2-4-C2,L15,2,-0.921098518,0.094524889,-0.050937544,-3.488258225,X-WE52880180,3.23E-05
EMT-Serie2-4-C2,E16,2,-0.901482127,0.18146134,-0.050937544,-3.295587089,X-WE52880180,9.68E-06
EMT-Serie2-4-C2,L16,2,-0.884917175,0.371553485,-0.050937544,-3.128021207,X-WE52880180,9.68E-06
EMT-Serie2-4-C2,E17,2,-0.89537925,0.244896865,-0.050937544,-3.140495868,X-WE52880180,2.90E-06
EMT-Serie2-4-C2,L17,2,-0.866608544,0.557988409,0.179119697,-1.314642133,X-WE52880180,2.90E-06
EMT-Serie2-4-C2,E18,2,-0.911944202,0.148625266,-0.030351798,-2.818368938,X-WE52880180,8.71E-07
EMT-Serie2-4-C2,L18,2,-0.87489102,0.271505536,-0.050937544,-2.682707001,X-WE52880180,8.71E-07
EMT-Serie2-4-C2,E19,2,-0.851351351,0.390896853,0.065761889,-1.844472166,X-WE52880180,2.61E-07
EMT-Serie2-4-C2,L19,2,-0.888404534,0.424861663,0.087743319,-0.032184625,X-WE52880180,2.61E-07
EMT-Serie2-4-C2,E20,2,-0.456843941,-0.263908164,0.115224267,-1.153220022,X-WE52880180,7.84E-08
EMT-Serie2-4-C2,L20,2,-0.844376635,0.390112099,0.082222742,-0.516856385,X-WE52880180,7.84E-08
EMT-Serie2-4-C2,E21,2,-0.163905841,-0.364539393,0.123080043,-0.692624357,X-WE52880180,2.35E-08
EMT-Serie2-4-C2,L21,2,-0.845248474,0.187094593,0.081434379,-0.957087167,X-WE52880180,2.35E-08
EMT-Serie2-4-C2,E22,2,-0.075850044,-0.337369778,0.345227501,-0.138375175,X-WE52880180,7.06E-09
EMT-Serie2-4-C2,L22,2,-0.89625109,0.453261718,0.091801978,-0.51373772,X-WE52880180,7.06E-09
EMT-Serie2-4-C2,E23,2,-0.248910201,-0.229373031,0.669981346,-0.255917667,X-WE52880180,2.12E-09
EMT-Serie2-4-C2,L23,2,-0.741935484,-0.168010328,0.004172107,-0.220302511,X-WE52880180,2.12E-09
EMT-Serie2-4-C2,E24,2,-0.251961639,-0.086546308,0.739959159,-0.258350226,X-WE52880180,6.35E-10
EMT-Serie2-4-C2,L24,2,-0.818657367,-0.019873486,0.079604603,-0.439762981,X-WE52880180,6.35E-10
EMT-Serie2-4-C3,E15,2,-0.7775,0.05177948,-0.053217048,-3.323995031,X-WE52880180,3.23E-05
EMT-Serie2-4-C3,L15,2,-0.775,-0.032500087,-0.053217048,-4.000607871,X-WE52880180,3.23E-05
EMT-Serie2-4-C3,E16,2,-0.796666667,0.126433849,-0.053217048,-3.233977324,X-WE52880180,9.68E-06
EMT-Serie2-4-C3,L16,2,-0.74375,0.451399923,-0.053217048,-2.123239157,X-WE52880180,9.68E-06
EMT-Serie2-4-C3,E17,2,-0.804583333,0.285433025,-0.030781931,-3.386975712,X-WE52880180,2.90E-06
EMT-Serie2-4-C3,L17,2,-0.784166667,0.367810459,0.132579894,-2.219758438,X-WE52880180,2.90E-06
EMT-Serie2-4-C3,E18,2,-0.82125,0.074592027,-0.053217048,-2.844940138,X-WE52880180,8.71E-07
EMT-Serie2-4-C3,L18,2,-0.775416667,0.369679247,0.020231436,-1.670719137,X-WE52880180,8.71E-07
EMT-Serie2-4-C3,E19,2,-0.775,0.299345272,0.089599058,-1.121071967,X-WE52880180,2.61E-07
EMT-Serie2-4-C3,L19,2,-0.784583333,0.41068094,0.230526507,-0.821867484,X-WE52880180,2.61E-07
EMT-Serie2-4-C3,E20,2,-0.535833333,-0.226508948,0.066239603,-0.646906467,X-WE52880180,7.84E-08
EMT-Serie2-4-C3,L20,2,-0.754583333,0.328850079,0.034778022,-0.476808415,X-WE52880180,7.84E-08
EMT-Serie2-4-C3,E21,2,-0.072083333,-0.344977325,0.085695142,-0.205539551,X-WE52880180,2.35E-08
EMT-Serie2-4-C3,L21,2,-0.729166667,0.060514504,0.186892674,-0.031054259,X-WE52880180,2.35E-08
EMT-Serie2-4-C3,E22,2,-0.14625,-0.334993737,0.529323793,0.005761556,X-WE52880180,7.06E-09
EMT-Serie2-4-C3,L22,2,-0.795833333,0.432667104,0.185036592,-0.653910194,X-WE52880180,7.06E-09
EMT-Serie2-4-C3,E23,2,-0.245833333,-0.216602489,0.74092967,-0.101725824,X-WE52880180,2.12E-09
EMT-Serie2-4-C3,L23,2,-0.625416667,-0.197995801,0.134855019,-0.430689537,X-WE52880180,2.12E-09
EMT-Serie2-4-C3,E24,2,-0.325,-0.072339044,0.74809635,-0.169305177,X-WE52880180,6.35E-10
EMT-Serie2-4-C3,L24,2,-0.679583333,-0.162859984,0.106533673,-0.451727145,X-WE52880180,6.35E-10
EMT-Serie2-4-C1,P15,2,0.264190317,0.34253769,0.379008223,-2.143703301,X-WE60667960,3.23E-05
EMT-Serie2-4-C1,P16,2,-0.01836394,0.230271947,0.525472009,-0.105719332,X-WE60667960,9.68E-06
EMT-Serie2-4-C1,P17,2,-0.048831386,-0.020100988,0.666225158,-0.017280261,X-WE60667960,2.90E-06
EMT-Serie2-4-C1,P18,2,0.052587646,0.058114405,0.679131983,0.134139383,X-WE60667960,8.71E-07
EMT-Serie2-4-C1,P19,2,0.041736227,0.051791099,0.852656284,0.037168863,X-WE60667960,2.61E-07
EMT-Serie2-4-C1,P20,2,0.098497496,0.153052009,0.628997357,-0.025567178,X-WE60667960,7.84E-08
EMT-Serie2-4-C1,P21,2,0.021285476,0.031531415,0.731079905,-0.069311235,X-WE60667960,2.35E-08
EMT-Serie2-4-C1,P22,2,0.162353923,0.190359951,0.705903937,-0.40986279,X-WE60667960,7.06E-09
EMT-Serie2-4-C1,P23,2,-0.183639399,0.101056048,1.000765931,0.035158267,X-WE60667960,2.12E-09
EMT-Serie2-4-C1,P24,2,-0.401085142,0.189947342,0.907058747,0.31531042,X-WE60667960,6.35E-10
EMT-Serie2-4-C2,P15,2,0.147340889,0.393093271,0.394210611,-2.602993919,X-WE60667960,3.23E-05
EMT-Serie2-4-C2,P16,2,0.064952049,0.164451387,0.498246649,0.019554031,X-WE60667960,9.68E-06
EMT-Serie2-4-C2,P17,2,0.211857018,0.276988391,0.435982631,0.044596913,X-WE60667960,2.90E-06
EMT-Serie2-4-C2,P18,2,-0.007846556,0.002912673,0.506942076,0.073943552,X-WE60667960,8.71E-07
EMT-Serie2-4-C2,P19,2,0.013949433,0.134822827,0.711865455,0.140745361,X-WE60667960,2.61E-07
EMT-Serie2-4-C2,P20,2,-0.049258936,0.034746586,0.666136336,-0.177452051,X-WE60667960,7.84E-08
EMT-Serie2-4-C2,P21,2,-0.153007847,-0.033943962,0.785070087,0.272134726,X-WE60667960,2.35E-08
EMT-Serie2-4-C2,P22,2,0.018308631,0.005743446,0.702188395,-0.392203337,X-WE60667960,7.06E-09
EMT-Serie2-4-C2,P23,2,-0.135135135,0.044276805,0.695459628,-0.425198815,X-WE60667960,2.12E-09
EMT-Serie2-4-C2,P24,2,-0.445945946,0.105438479,0.939305235,0.494589116,X-WE60667960,6.35E-10
EMT-Serie2-4-C3,P15,2,0.162916667,0.388904998,0.24659157,-2.358088643,X-WE60667960,3.23E-05
EMT-Serie2-4-C3,P16,2,0.13625,0.112302683,0.438670462,-0.328091551,X-WE60667960,9.68E-06
EMT-Serie2-4-C3,P17,2,0.1825,0.21275038,0.441868816,-0.077807437,X-WE60667960,2.90E-06
EMT-Serie2-4-C3,P18,2,0.121666667,0.020771234,0.464194359,-0.31463911,X-WE60667960,8.71E-07
EMT-Serie2-4-C3,P19,2,0.29875,0.068398497,0.554906918,-0.217829109,X-WE60667960,2.61E-07
EMT-Serie2-4-C3,P20,2,-0.129166667,-0.02535259,0.786954124,0.180801861,X-WE60667960,7.84E-08
EMT-Serie2-4-C3,P21,2,-0.056666667,0.053506188,0.629098353,0.204033089,X-WE60667960,2.35E-08
EMT-Serie2-4-C3,P22,2,-0.064166667,-0.026196372,0.636609301,-0.260380051,X-WE60667960,7.06E-09
EMT-Serie2-4-C3,P23,2,-0.153333333,0.041046637,0.68686491,-0.057615561,X-WE60667960,2.12E-09
EMT-Serie2-4-C3,P24,2,-0.37,0.074561582,0.867742162,0.605333404,X-WE60667960,6.35E-10
EMT-Serie2-4-C1,D15,2,0.221202003,0.225560124,0.018972641,-0.868550469,X-WE60673361,3.23E-05
EMT-Serie2-4-C1,D16,2,0.815943239,0.98447955,0.298158702,0.322184486,X-WE60673361,9.68E-06
EMT-Serie2-4-C1,D17,2,0.634390651,0.880424151,0.470086304,-0.232359734,X-WE60673361,2.90E-06
EMT-Serie2-4-C1,D18,2,0.485392321,0.774851042,0.562838746,-0.338785491,X-WE60673361,8.71E-07
EMT-Serie2-4-C1,D19,2,0.316777963,0.411613648,0.593483104,-0.180301589,X-WE60673361,2.61E-07
EMT-Serie2-4-C1,D20,2,0.144824708,0.160046166,0.652687776,0.581660101,X-WE60673361,7.84E-08
EMT-Serie2-4-C1,D21,2,0.104340568,0.024121763,0.664903482,0.655861975,X-WE60673361,2.35E-08
EMT-Serie2-4-C1,D22,2,-0.111435726,0.016618337,0.829706859,0.69941584,X-WE60673361,7.06E-09
EMT-Serie2-4-C1,D23,2,0.06427379,0.190042559,0.598563185,0.218258389,X-WE60673361,2.12E-09
EMT-Serie2-4-C1,D24,2,-0.235392321,0.005361033,0.850654176,-0.0723543,X-WE60673361,6.35E-10
EMT-Serie2-4-C2,D15,2,0.141673932,0.16752935,-0.017266198,-1.197255575,X-WE60673361,3.23E-05
EMT-Serie2-4-C2,D16,2,0.779424586,0.990121332,0.455228058,0.312552627,X-WE60673361,9.68E-06
EMT-Serie2-4-C2,D17,2,0.643417611,0.942571492,0.403568386,-0.205644784,X-WE60673361,2.90E-06
EMT-Serie2-4-C2,D18,2,0.570619006,0.879174683,0.416961383,-0.346265398,X-WE60673361,8.71E-07
EMT-Serie2-4-C2,D19,2,0.162162162,0.427958984,0.709980313,0.058693279,X-WE60673361,2.61E-07
EMT-Serie2-4-C2,D20,2,-0.079337402,0.077255833,0.908701406,0.859223452,X-WE60673361,7.84E-08
EMT-Serie2-4-C2,D21,2,0.006102877,0.080231048,0.973689538,0.494495556,X-WE60673361,2.35E-08
EMT-Serie2-4-C2,D22,2,-0.176547515,0.007653958,1.029819203,0.805894277,X-WE60673361,7.06E-09
EMT-Serie2-4-C2,D23,2,-0.107236269,0.048511797,0.922155542,0.927397474,X-WE60673361,2.12E-09
EMT-Serie2-4-C2,D24,2,-0.295989538,0.020927767,0.780165322,-0.253734602,X-WE60673361,6.35E-10
EMT-Serie2-4-C3,D15,2,0.143333333,0.175503659,-0.01031506,-1.358802231,X-WE60673361,3.23E-05
EMT-Serie2-4-C3,D16,2,0.75375,0.967740579,0.571020845,0.162222163,X-WE60673361,9.68E-06
EMT-Serie2-4-C3,D17,2,0.62875,0.882256231,0.562873188,-0.155271295,X-WE60673361,2.90E-06
EMT-Serie2-4-C3,D18,2,0.555833333,0.806659495,0.457249786,-0.245764728,X-WE60673361,8.71E-07
EMT-Serie2-4-C3,D19,2,0.509166667,0.685620339,0.405195103,-0.071411581,X-WE60673361,2.61E-07
EMT-Serie2-4-C3,D20,2,0.044583333,0.141131885,0.890408271,0.544942781,X-WE60673361,7.84E-08
EMT-Serie2-4-C3,D21,2,-0.045416667,-0.012588583,0.907725282,0.726828237,X-WE60673361,2.35E-08
EMT-Serie2-4-C3,D22,2,-0.185416667,-0.043366311,0.999244833,0.872082882,X-WE60673361,7.06E-09
EMT-Serie2-4-C3,D23,2,-0.209166667,0.01381801,0.952320842,1.056875545,X-WE60673361,2.12E-09
EMT-Serie2-4-C3,D24,2,-0.23625,0.081900451,0.891548425,-0.099294342,X-WE60673361,6.35E-10
EMT-Serie2-4-C1,G15,2,0.505843072,0.680125514,0.113281526,-2.81105828,X-WE60677874,3.23E-05
EMT-Serie2-4-C1,G16,2,0.579716194,0.789331314,0.582913259,-0.32520038,X-WE60677874,9.68E-06
EMT-Serie2-4-C1,G17,2,0.293823038,0.521080574,0.850782425,0.156826518,X-WE60677874,2.90E-06
EMT-Serie2-4-C1,G18,2,0.293823038,0.342546346,0.862962506,-0.027115881,X-WE60677874,8.71E-07
EMT-Serie2-4-C1,G19,2,0.03130217,0.07729063,0.812133199,0.701589458,X-WE60677874,2.61E-07
EMT-Serie2-4-C1,G20,2,0.071368948,0.034614441,0.722480105,0.83437033,X-WE60677874,7.84E-08
EMT-Serie2-4-C1,G21,2,-0.058013356,-0.01246772,0.831676904,0.880695558,X-WE60677874,2.35E-08
EMT-Serie2-4-C1,G22,2,-0.044657763,0.05130347,0.868719456,0.919766336,X-WE60677874,7.06E-09
EMT-Serie2-4-C1,G23,2,-0.258764608,-0.13740893,0.917158347,1.15707105,X-WE60677874,2.12E-09
EMT-Serie2-4-C1,G24,2,-0.191569282,-0.053575705,0.914019812,0.038962098,X-WE60677874,6.35E-10
EMT-Serie2-4-C2,G15,2,0.409764603,0.671786678,0.190262072,-3.554904101,X-WE60677874,3.23E-05
EMT-Serie2-4-C2,G16,2,0.371839582,0.725678581,0.685891261,-0.272353033,X-WE60677874,9.68E-06
EMT-Serie2-4-C2,G17,2,0.215780296,0.448633605,0.776483352,0.037018556,X-WE60677874,2.90E-06
EMT-Serie2-4-C2,G18,2,0.196163906,0.42480061,0.809186312,0.368532668,X-WE60677874,8.71E-07
EMT-Serie2-4-C2,G19,2,0.016564952,0.056267013,1.160338931,1.014844846,X-WE60677874,2.61E-07
EMT-Serie2-4-C2,G20,2,-0.076721883,0.008949472,1.160559714,1.440261968,X-WE60677874,7.84E-08
EMT-Serie2-4-C2,G21,2,-0.159110724,-0.036856636,0.794478811,1.333322938,X-WE60677874,2.35E-08
EMT-Serie2-4-C2,G22,2,-0.112903226,0.011512208,0.777920135,0.772742866,X-WE60677874,7.06E-09
EMT-Serie2-4-C2,G23,2,-0.089799477,0.092124465,0.757502863,0.293279276,X-WE60677874,2.12E-09
EMT-Serie2-4-C2,G24,2,-0.342197036,0.03154056,0.821899978,0.211913301,X-WE60677874,6.35E-10
EMT-Serie2-4-C3,G15,2,0.505833333,0.622973185,0.155391113,-2.911092317,X-WE60677874,3.23E-05
EMT-Serie2-4-C3,G16,2,0.295416667,0.368815168,0.83722454,0.366915982,X-WE60677874,9.68E-06
EMT-Serie2-4-C3,G17,2,0.232916667,0.26417031,0.693072825,0.30147739,X-WE60677874,2.90E-06
EMT-Serie2-4-C3,G18,2,0.162083333,0.238671291,0.937099049,0.490736581,X-WE60677874,8.71E-07
EMT-Serie2-4-C3,G19,2,-0.01,0.021770143,0.714443305,0.847900204,X-WE60677874,2.61E-07
EMT-Serie2-4-C3,G20,2,0.124583333,0.037483037,0.803793603,0.555144435,X-WE60677874,7.84E-08
EMT-Serie2-4-C3,G21,2,-0.140833333,-0.005136629,0.753286271,1.010148796,X-WE60677874,2.35E-08
EMT-Serie2-4-C3,G22,2,-0.111666667,0.032073847,0.940834163,0.847583054,X-WE60677874,7.06E-09
EMT-Serie2-4-C3,G23,2,-0.177083333,0.028605934,0.790881731,0.809577926,X-WE60677874,2.12E-09
EMT-Serie2-4-C3,G24,2,-0.1975,0.007189541,0.840678317,0.269313106,X-WE60677874,6.35E-10
EMT-Serie2-4-C1,F15,2,0.845993322,0.978387074,0.233627427,-0.099714713,X-WE60677880,3.23E-05
EMT-Serie2-4-C1,F16,2,0.498747913,0.785656784,0.445719017,-0.420703709,X-WE60677880,9.68E-06
EMT-Serie2-4-C1,F17,2,0.446577629,0.664359807,0.4419428,-0.123135444,X-WE60677880,2.90E-06
EMT-Serie2-4-C1,F18,2,0.395659432,0.543133521,0.550562478,0.033799755,X-WE60677880,8.71E-07
EMT-Serie2-4-C1,F19,2,0.098080134,0.032588906,0.733406198,0.418258389,X-WE60677880,2.61E-07
EMT-Serie2-4-C1,F20,2,0.060517529,0.070818726,0.765610917,0.553240049,X-WE60677880,7.84E-08
EMT-Serie2-4-C1,F21,2,0.02754591,0.056671716,0.677717683,0.488765113,X-WE60677880,2.35E-08
EMT-Serie2-4-C1,F22,2,0.111853088,0.048454159,0.624462334,0.613394919,X-WE60677880,7.06E-09
EMT-Serie2-4-C1,F23,2,0.127712855,0.148129553,0.582653199,0.179839696,X-WE60677880,2.12E-09
EMT-Serie2-4-C1,F24,2,-0.115191987,-0.062342927,0.688219841,-0.224697731,X-WE60677880,6.35E-10
EMT-Serie2-4-C2,F15,2,0.806015693,1.008520612,0.236536693,-0.434585997,X-WE60677880,3.23E-05
EMT-Serie2-4-C2,F16,2,0.477332171,0.710480859,0.58132195,0.004615625,X-WE60677880,9.68E-06
EMT-Serie2-4-C2,F17,2,0.256320837,0.386030485,0.542134782,0.059971932,X-WE60677880,2.90E-06
EMT-Serie2-4-C2,F18,2,0.349171752,0.584165242,0.554033252,-0.007983783,X-WE60677880,8.71E-07
EMT-Serie2-4-C2,F19,2,0.095902354,0.166291911,0.684580154,0.391454857,X-WE60677880,2.61E-07
EMT-Serie2-4-C2,F20,2,0.037925022,0.213591582,0.893589704,0.600218307,X-WE60677880,7.84E-08
EMT-Serie2-4-C2,F21,2,-0.089799477,0.032104928,0.842021741,0.875346952,X-WE60677880,2.35E-08
EMT-Serie2-4-C2,F22,2,-0.153007847,-0.015888663,0.992955345,1.090472478,X-WE60677880,7.06E-09
EMT-Serie2-4-C2,F23,2,-0.426765475,-0.243861943,0.911513833,1.261250585,X-WE60677880,2.12E-09
EMT-Serie2-4-C2,F24,2,-0.20793374,0.114529416,0.847860585,-0.419148604,X-WE60677880,6.35E-10
EMT-Serie2-4-C3,F15,2,0.804583333,0.973315047,0.23345685,-0.492031609,X-WE60677880,3.23E-05
EMT-Serie2-4-C3,F16,2,0.412916667,0.60277752,0.554921725,-0.107566668,X-WE60677880,9.68E-06
EMT-Serie2-4-C3,F17,2,0.320833333,0.473088878,0.533206979,0.213917594,X-WE60677880,2.90E-06
EMT-Serie2-4-C3,F18,2,0.267083333,0.455079507,0.625477995,-0.004810107,X-WE60677880,8.71E-07
EMT-Serie2-4-C3,F19,2,0.15625,0.053732356,0.779228471,0.49702672,X-WE60677880,2.61E-07
EMT-Serie2-4-C3,F20,2,0.125416667,0.195078811,0.675237563,0.513994238,X-WE60677880,7.84E-08
EMT-Serie2-4-C3,F21,2,-0.037916667,0.03247834,0.996009462,0.818325977,X-WE60677880,2.35E-08
EMT-Serie2-4-C3,F22,2,-0.125833333,-0.024993041,1.028196595,1.032957158,X-WE60677880,7.06E-09
EMT-Serie2-4-C3,F23,2,-0.130416667,-0.014521161,1.037310422,0.585115099,X-WE60677880,2.12E-09
EMT-Serie2-4-C3,F24,2,-0.000416667,0.073129183,0.619769822,-0.171287364,X-WE60677880,6.35E-10
EMT-Serie2-4-C1,H15,2,0.95033389,1.01372863,0.282597125,-0.182937101,X-WE60677898,3.23E-05
EMT-Serie2-4-C1,H16,2,0.542570952,0.812536969,0.460563825,-0.505311778,X-WE60677898,9.68E-06
EMT-Serie2-4-C1,H17,2,0.365609349,0.676116281,0.489957756,-0.383888059,X-WE60677898,2.90E-06
EMT-Serie2-4-C1,H18,2,0.378547579,0.524835894,0.587911403,-0.283847303,X-WE60677898,8.71E-07
EMT-Serie2-4-C1,H19,2,0.275876461,0.316753949,0.595802272,0.088683603,X-WE60677898,2.61E-07
EMT-Serie2-4-C1,H20,2,0.102671119,0.026072279,0.61496123,0.622198071,X-WE60677898,7.84E-08
