Plate,Well,Concentration,CPD_ID,G/N,R/N,Nuclei,Eccent
EMT 2-1,P24,6.35E-10,X-WE60667960,0.591091852,0.010919054,-0.373501782,0.599820772
EMT 2-2,A01,0,DMSO,0.099932119,1.05897569,0.319923978,-0.607697409
EMT 2-2,B01,0,DMSO,0.070449715,1.094091303,0.862844473,-0.362632647
EMT 2-2,C01,0,DMSO,0.010769138,1.014014452,0.873297434,-0.32002965
EMT 2-2,D01,0,DMSO,0.012168456,1.030606564,1.039594552,-0.03162063
EMT 2-2,E01,0,DMSO,0.001323405,1.068928283,0.937915743,-0.056043227
EMT 2-2,F01,0,DMSO,-0.007926221,1.033788898,1.05384859,0.192084114
EMT 2-2,G01,0,DMSO,0.011324315,0.784057398,0.453595185,-0.150261392
EMT 2-2,H01,0,DMSO,-0.008758265,0.993231226,1.025974026,0.003452715
EMT 2-2,I01,0,DMSO,-0.006407079,1.046910454,0.985112449,0
EMT 2-2,J01,0,DMSO,0.003955342,1.049508915,1.000633513,0.009948502
EMT 2-2,K01,0,DMSO,-0.008257507,0.996107509,1,0.060159176
EMT 2-2,L01,0,DMSO,-0.008719125,1.013231497,0.996515679,-0.065074906
EMT 2-2,M01,0,DMSO,0.036772134,1.005240005,0.492239468,-0.42448892
EMT 2-2,N01,0,DMSO,0.020578898,1.161912752,0.961355717,-0.175912921
EMT 2-2,O01,0,DMSO,0.028826084,1.068255268,0.678808996,-0.396047909
EMT 2-2,P01,0,DMSO,0.092386719,0.973586034,0.000633513,-0.362788702
EMT 2-2,A02,0,DMSO,-0.021059531,-0.13241317,-0.561925879,-13.35020677
EMT 2-2,B02,0,DMSO,0.009082707,1,1.039277795,-0.02377887
EMT 2-2,C02,0,DMSO,-0.006852678,0.970411129,1.071270193,-0.091331149
EMT 2-2,D02,0,DMSO,-0.011523604,0.94008833,1.022806462,0.176537141
EMT 2-2,E02,0,DMSO,0.016097753,1.001059292,1.038644283,0.143414482
EMT 2-2,F02,0,DMSO,-0.01156822,0.93883887,1.04592968,0.08596676
EMT 2-2,G02,0,DMSO,-0.008884009,1.082502972,1.070003168,0.262874532
EMT 2-2,H02,0,DMSO,-0.004355807,0.940542949,1.058599937,0.286828964
EMT 2-2,I02,0,DMSO,-0.001551217,0.788793757,1.008235667,0.221188358
EMT 2-2,J02,0,DMSO,0,0.961691653,0.997782705,0.239758895
EMT 2-2,K02,0,DMSO,-0.002517032,0.971624932,1.027241052,0.243718789
EMT 2-2,L02,0,DMSO,-0.007783682,0.920973527,1.027557808,0.180321473
EMT 2-2,M02,0,DMSO,0.01699709,0.979450027,0.912258473,0.147218321
EMT 2-2,N02,0,DMSO,-0.007022113,0.998590086,1.018688628,0.193742197
EMT 2-2,O02,0,DMSO,-0.01313294,0.790237842,0.459613557,-0.38769897
EMT 2-2,P02,0,DMSO,0.003379707,1.138688549,0.761165664,-0.428195225
EMT 2-2,A03,0,DMSO,0.723403159,-0.063974717,-0.266075388,1.066225811
EMT 2-2,B03,0,DMSO,0.966904713,0.021499176,-0.050681026,0.729498283
EMT 2-2,C03,0,DMSO,0.938648307,-0.046625352,-0.084257206,1.172655275
EMT 2-2,D03,0,DMSO,1.09808724,0.060678134,0.032942667,1.128589263
EMT 2-2,E03,0,DMSO,1.133775842,0.067932726,-0.008552423,0.961786049
EMT 2-2,F03,0,DMSO,0.865328891,-0.047776014,-0.026290782,1.293675874
EMT 2-2,G03,0,DMSO,0.917487448,0.037580214,0.039911308,0.866065855
EMT 2-2,H03,0,DMSO,1.016617933,0.06204942,0.047830219,0.765839576
EMT 2-2,I03,0,DMSO,0.99245312,-0.027354552,-0.005384859,0.751267946
EMT 2-2,J03,0,DMSO,0.993655442,-0.03515855,0.046246436,1.014376561
EMT 2-2,K03,0,DMSO,0.96874334,-0.011122866,-0.032942667,0.933227996
EMT 2-2,L03,0,DMSO,0.997680444,0.006148204,0.018371872,0.906308521
EMT 2-2,M03,0,DMSO,1.05908023,-0.05737858,-0.022489705,1.073872503
EMT 2-2,N03,0,DMSO,1.10145004,0.127207038,0.073170732,0.994186954
EMT 2-2,O03,0,DMSO,0.870267658,0.010609414,-0.024390244,0.776743914
EMT 2-2,P03,0,DMSO,0.621916124,-0.011624879,-0.128286348,0.412862828
EMT 2-2,A04,0,DMSO,0.862121467,-0.016562845,-0.095343681,0.751345974
EMT 2-2,B04,0,DMSO,0.867093529,0.026690154,-0.010769718,0.911614388
EMT 2-2,C04,0,DMSO,0.981121702,0,0.029458347,1.10843867
EMT 2-2,D04,0,DMSO,1.188172567,0.023657874,0.029458347,1.197409488
EMT 2-2,E04,0,DMSO,1,0.061541316,0.079822616,0.851552747
EMT 2-2,F04,0,DMSO,1.211331129,-0.037650932,-0.007285398,1.471773564
EMT 2-2,G04,0,DMSO,1.13715714,-0.026286197,0.056699398,1.14193196
EMT 2-2,H04,0,DMSO,1.219606801,-0.017636994,0.041811847,1.325452559
EMT 2-2,I04,0,DMSO,1.097558218,-0.016074798,0.047513462,1.067064607
EMT 2-2,J04,0,DMSO,1.161906466,-0.038815263,0,1.26076779
EMT 2-2,K04,0,DMSO,1.076408458,0.003930078,0.044662654,0.819268883
EMT 2-2,L04,0,DMSO,1.16316058,0.075029836,0.124168514,1
EMT 2-2,M04,0,DMSO,1.037549426,0.006540127,-0.073487488,0.623712547
EMT 2-2,N04,0,DMSO,1.064695996,-0.026990708,-0.011403231,1.181199282
EMT 2-2,O04,0,DMSO,0.837346245,0.058647205,0.013303769,1.034156523
EMT 2-2,P04,0,DMSO,0.832954997,-0.035741978,-0.128286348,0.809320381
EMT 2-2,A05,3.23E-05,EC_6772302,0.065736615,0.211501745,0.2296484,-0.740051498
EMT 2-2,B05,3.23E-05,EC_11392057,-0.021059531,0.277406662,-0.543554007,-1.819327403
EMT 2-2,C05,3.23E-05,X-XEW670281,0.286246822,0.282425301,0.591067469,-0.99383583
EMT 2-2,D05,3.23E-05,EC_11188057,0.024612779,-0.059046111,-0.542920494,0.831538702
EMT 2-2,E05,3.23E-05,EC_16097031,1.123998193,0.336936512,0.395945518,0.149325062
EMT 2-2,F05,3.23E-05,EC_11188498,0.312881388,0.907022959,0.349699081,-0.475323814
EMT 2-2,G05,3.23E-05,EC_16997113,-0.021059531,-0.114339386,0.141906874,-0.912180087
EMT 2-2,H05,3.23E-05,EC_11189194,0.050917725,0.422740673,0.890719037,-0.181882022
EMT 2-2,I05,3.23E-05,EC_10645834,0.124454669,0.675070633,0.630978777,-1.145891854
EMT 2-2,J05,3.23E-05,EC_11190448,0.211588944,0.868010398,0.704149509,-0.597904963
EMT 2-2,K05,3.23E-05,EC_11241847,0.051785616,0.038709333,0.313272094,-1.277992353
EMT 2-2,L05,3.23E-05,EC_11190511,0.029922231,0.308816981,-0.069686411,-1.110545412
EMT 2-2,M05,3.23E-05,EC_11386795,0.118753815,0.778695567,0.613240418,-0.319502965
EMT 2-2,N05,3.23E-05,EC_11190878,-0.021059531,0.047379782,0.061767501,-2.373361423
EMT 2-2,O05,3.23E-05,EC_11391704,1.212093216,1.066805241,0.784922395,0.149149501
EMT 2-2,P05,3.23E-05,EC_11191242,0.781758296,0.516987973,0.291732658,-0.049391386
EMT 2-2,A06,9.68E-06,EC_6772302,0.870378641,0.644316986,0.639531201,-0.049703496
EMT 2-2,B06,9.68E-06,EC_11392057,0.189136607,0.682962584,-0.547038328,-2.283785893
EMT 2-2,C06,9.68E-06,X-XEW670281,1.172057759,0.732472984,0.703515996,0.316772004
EMT 2-2,D06,9.68E-06,EC_11188057,0.088553718,-0.044372759,-0.543237251,0.912277622
EMT 2-2,E06,9.68E-06,EC_16097031,1.488316413,0.349233514,0.248653785,0.626716604
EMT 2-2,F06,9.68E-06,EC_11188498,1.030553765,0.645657072,0.69084574,0.103952091
EMT 2-2,G06,9.68E-06,EC_16997113,0.238466934,0.297650585,0.79854292,-0.110038233
EMT 2-2,H06,9.68E-06,EC_11189194,0.089581425,0.465419901,0.869179601,0.032205836
EMT 2-2,I06,9.68E-06,EC_10645834,1.159745987,0.846704212,0.876781755,0.069815075
EMT 2-2,J06,9.68E-06,EC_11190448,0.980514992,0.577942593,0.651884701,0.029455368
EMT 2-2,K06,9.68E-06,EC_11241847,0.892845406,0.743160991,0.888501742,0.36068196
EMT 2-2,L06,9.68E-06,EC_11190511,-0.018887213,0.499896671,0.969591384,-0.859823658
EMT 2-2,M06,9.68E-06,EC_11386795,1.22446048,0.831394244,0.692746278,0.227567104
EMT 2-2,N06,9.68E-06,EC_11190878,0.063036756,0.548025386,0.792207792,-0.869011392
EMT 2-2,O06,9.68E-06,EC_11391704,1.310443117,0.34168327,0.308837504,0.549820537
EMT 2-2,P06,9.68E-06,EC_11191242,0.697336828,0.016785103,-0.050047513,0.403206929
EMT 2-2,A07,2.90E-06,EC_6772302,0.855884193,0.164040102,0.156794425,0.128199126
EMT 2-2,B07,2.90E-06,EC_11392057,1.301775304,0.942082117,-0.552739943,-0.812968165
EMT 2-2,C07,2.90E-06,X-XEW670281,0.946650219,0.089683132,0.11751663,0.487866729
EMT 2-2,D07,2.90E-06,EC_11188057,1.241929287,-0.088882051,-0.503325942,0.324925874
EMT 2-2,E07,2.90E-06,EC_16097031,1.57072168,0.176050367,0.164079823,1.033590824
EMT 2-2,F07,2.90E-06,EC_11188498,1.373659333,0.357669224,0.402597403,0.536302278
EMT 2-2,G07,2.90E-06,EC_16997113,1.110091958,0.308528759,0.597402597,0.395111579
EMT 2-2,H07,2.90E-06,EC_11189194,0.948100404,0.793966907,0.81628128,0.435958958
EMT 2-2,I07,2.90E-06,EC_10645834,1.027401832,0.379799965,0.369971492,0.409410112
EMT 2-2,J07,2.90E-06,EC_11190448,1.24716401,0.080520922,0.254672157,0.743094569
EMT 2-2,K07,2.90E-06,EC_11241847,1.254736786,0.226373436,0.329109914,0.483789794
EMT 2-2,L07,2.90E-06,EC_11190511,0.012524639,0.521954613,0.927462781,-0.168149189
EMT 2-2,M07,2.90E-06,EC_11386795,0.689471796,0.193248638,0.110864745,0.415808365
EMT 2-2,N07,2.90E-06,EC_11190878,0.93956947,0.682331168,0.760532151,0.217696629
EMT 2-2,O07,2.90E-06,EC_11391704,0.772254407,0.084917059,0.156794425,0.465297285
EMT 2-2,P07,2.90E-06,EC_11191242,0.455311355,0.03844191,0.290148876,0.151119694
EMT 2-2,A08,8.71E-07,EC_6772302,0.688672714,0.021953796,0.018055116,0.465862984
EMT 2-2,B08,8.71E-07,EC_11392057,1.602540657,0.619663555,-0.507443776,1.034644195
EMT 2-2,C08,8.71E-07,X-XEW670281,1.060304748,0.089819815,0.146024707,0.637133271
EMT 2-2,D08,8.71E-07,EC_11188057,1.096984803,-0.083958645,-0.184035477,2.287531211
EMT 2-2,E08,8.71E-07,EC_16097031,1.234397205,0.086878162,0.134621476,0.803000156
EMT 2-2,F08,8.71E-07,EC_11188498,1.064659002,0.081006741,0.164079823,0.852859707
EMT 2-2,G08,8.71E-07,EC_16997113,1.110025368,0.040007821,0.198606272,0.859667603
EMT 2-2,H08,8.71E-07,EC_11189194,1.236043461,0.258534026,0.260690529,0.700237984
EMT 2-2,I08,8.71E-07,EC_10645834,1.174617779,0.069393153,0.178967374,0.884538858
EMT 2-2,J08,8.71E-07,EC_11190448,1.245495558,0.066861549,0.122901489,0.992997035
EMT 2-2,K08,8.71E-07,EC_11241847,1.360626168,0.009142599,0.120367437,0.882237047
EMT 2-2,L08,8.71E-07,EC_11190511,1.003225921,0.44261466,0.87804878,0.23661829
EMT 2-2,M08,8.71E-07,EC_11386795,1.161913865,0.069963656,0.178333861,0.461610487
EMT 2-2,N08,8.71E-07,EC_11190878,1.31197469,0.052380592,0.163763066,0.897959582
EMT 2-2,O08,8.71E-07,EC_11391704,1.065483979,0.052526189,0.06715236,0.815035893
EMT 2-2,P08,8.71E-07,EC_11191242,0.52095811,-0.029897151,-0.168831169,0.382958801
EMT 2-2,A09,2.61E-07,EC_6772302,0.500255984,-0.064426959,-0.101678809,0.442006086
EMT 2-2,B09,2.61E-07,EC_11392057,0.545056333,-0.004242815,-0.187836554,0.54786985
EMT 2-2,C09,2.61E-07,X-XEW670281,1.260356252,0.04775566,0.109914476,1.113003277
EMT 2-2,D09,2.61E-07,EC_11188057,1.596854601,0.084460955,0.043078872,1.562909644
EMT 2-2,E09,2.61E-07,EC_16097031,1.221260455,0.081192451,0.124802027,0.948189763
EMT 2-2,F09,2.61E-07,EC_11188498,1.562986129,0.041618301,0.137472284,1.036029182
EMT 2-2,G09,2.61E-07,EC_16997113,1.254159672,0.118303338,0.176750079,0.809515449
EMT 2-2,H09,2.61E-07,EC_11189194,1.377147915,0.071330484,0.148558758,0.863783552
EMT 2-2,I09,2.61E-07,EC_10645834,1.001054343,0.021564546,0.109914476,0.744713639
EMT 2-2,J09,2.61E-07,EC_11190448,1.23531097,0.029547124,0.130186886,0.986462235
EMT 2-2,K09,2.61E-07,EC_11241847,1.238240935,0.122289426,0.177383592,0.716409176
EMT 2-2,L09,2.61E-07,EC_11190511,1.205012467,0.270077786,0.439341147,0.571122035
EMT 2-2,M09,2.61E-07,EC_11386795,1.190555013,-0.022436048,0.107380424,0.626384988
EMT 2-2,N09,2.61E-07,EC_11190878,1.064448133,0.034056173,0.109597719,0.870123283
EMT 2-2,O09,2.61E-07,EC_11391704,0.976815542,-0.033884279,-0.010452962,0.927083333
EMT 2-2,P09,2.61E-07,EC_11191242,0.680667103,-0.026321408,-0.085207475,0.501970194
EMT 2-2,A10,7.84E-08,EC_6772302,0.599482654,-0.028129187,-0.005384859,0.273700843
EMT 2-2,B10,7.84E-08,EC_11392057,0.61392901,0.000607199,0.009819449,0.4173299
EMT 2-2,C10,7.84E-08,X-XEW670281,1.215581798,0.022081564,0.061767501,1.113061798
EMT 2-2,D10,7.84E-08,EC_11188057,1.257389292,0.051401527,0.023756731,1.340277778
EMT 2-2,E10,7.84E-08,EC_16097031,1.348680641,-0.017564195,0.060817232,1.055321473
EMT 2-2,F10,7.84E-08,EC_11188498,1.261998808,0.227891805,0.145391194,1.188202247
EMT 2-2,G10,7.84E-08,EC_16997113,1.227919467,0.019652472,0.148558758,1.135475187
EMT 2-2,H10,7.84E-08,EC_11189194,1.292744944,-0.011625176,0.063668039,1.145560237
EMT 2-2,I10,7.84E-08,EC_10645834,1.37610097,0.005949865,0.120050681,1.094666823
EMT 2-2,J10,7.84E-08,EC_11190448,1.210099212,0.037586157,0.080772886,1.165047597
EMT 2-2,K10,7.84E-08,EC_11241847,1.202152792,-0.014545138,0.098828001,1.113803059
EMT 2-2,L10,7.84E-08,EC_11190511,1.548798735,0.05695204,0.185936015,0.977859707
EMT 2-2,M10,7.84E-08,EC_11386795,1.206455253,0.022943261,0.091542604,0.887367353
EMT 2-2,N10,7.84E-08,EC_11190878,1.006192881,0.043271867,0.063668039,1.032615481
EMT 2-2,O10,7.84E-08,EC_11391704,0.873808032,0.033946232,0.098828001,0.768277934
EMT 2-2,P10,7.84E-08,EC_11191242,0.556398849,-0.042679971,-0.191954387,0.621215668
EMT 2-2,A11,2.35E-08,EC_6772302,0.529733208,-0.016441464,-0.03801077,0.620064763
EMT 2-2,B11,2.35E-08,EC_11392057,0.881717458,0.007235427,0.009819449,0.738334894
EMT 2-2,C11,2.35E-08,X-XEW670281,1.075080355,0.035999447,0.088058283,0.934788546
EMT 2-2,D11,2.35E-08,EC_11188057,1.223931459,0.060000663,0.130186886,1.109901685
EMT 2-2,E11,2.35E-08,EC_16097031,1.230205728,0.026577242,0.076971809,0.922284644
EMT 2-2,F11,2.35E-08,EC_11188498,1.495563637,-0.008555159,0.135571745,1.047850343
EMT 2-2,G11,2.35E-08,EC_16997113,1.197572872,0.016140019,0.099778271,1.046835986
EMT 2-2,H11,2.35E-08,EC_11189194,1.149801863,0.130888562,0.216344631,0.851552747
EMT 2-2,I11,2.35E-08,EC_10645834,1.550914821,0.020784563,0.031358885,1.164501404
EMT 2-2,J11,2.35E-08,EC_11190448,1.38392161,0.020062521,0.110231232,1.136196941
EMT 2-2,K11,2.35E-08,EC_11241847,1.095778782,0.06252781,0.188786823,0.915788858
EMT 2-2,L11,2.35E-08,EC_11190511,1.401235039,-0.005839033,0.109597719,0.936778246
EMT 2-2,M11,2.35E-08,EC_11386795,1.217046781,-0.001915343,0.147291733,0.95636314
EMT 2-2,N11,2.35E-08,EC_11190878,1.057334089,0.012227323,0.059550206,1.037219101
EMT 2-2,O11,2.35E-08,EC_11391704,0.678980153,-0.005927283,-0.012987013,0.932174625
EMT 2-2,P11,2.35E-08,EC_11191242,0.660131451,-0.052040965,-0.110231232,0.771223471
EMT 2-2,A12,7.06E-09,EC_6772302,0.609434177,-0.058535482,-0.077605322,0.991865637
EMT 2-2,B12,7.06E-09,EC_11392057,1.090640245,-0.019052999,-0.006335128,0.835830212
EMT 2-2,C12,7.06E-09,X-XEW670281,1.368679872,0.00695493,0.05479886,1.024051966
EMT 2-2,D12,7.06E-09,EC_11188057,1.330679113,0.025630862,0.068102629,1.085615637
EMT 2-2,E12,7.06E-09,EC_16097031,1.478697841,0.03131063,0.091225847,1.033005618
EMT 2-2,F12,7.06E-09,EC_11188498,1.463126852,0.024641397,0.050681026,1.1002848
EMT 2-2,G12,7.06E-09,EC_16997113,1.686366514,0.003314263,0.105479886,1.125175562
EMT 2-2,H12,7.06E-09,EC_11189194,1.212052522,0.092849123,0.171681977,0.72460206
EMT 2-2,I12,7.06E-09,EC_10645834,1.486418595,-0.011665735,0.089958822,0.953983302
EMT 2-2,J12,7.06E-09,EC_11190448,1.110702367,0.032927053,0.118150143,0.838171036
EMT 2-2,K12,7.06E-09,EC_11241847,1.256534719,0.071003634,0.155527399,0.835420568
EMT 2-2,L12,7.06E-09,EC_11190511,1.224523371,0.070514844,0.145391194,0.863666511
EMT 2-2,M12,7.06E-09,EC_11386795,1.36566112,0.032678944,0.106113399,0.816713483
EMT 2-2,N12,7.06E-09,EC_11190878,1.036957514,-0.00412188,0.085207475,0.806823502
EMT 2-2,O12,7.06E-09,EC_11391704,0.88601992,0.003145192,0.001583782,1.062578027
EMT 2-2,P12,7.06E-09,EC_11191242,0.506963088,0.050640857,0.039277795,0.270384675
EMT 2-2,A13,2.12E-09,EC_6772302,0.635052874,-0.045391789,-0.038644283,0.471129838
EMT 2-2,B13,2.12E-09,EC_11392057,0.961429526,-0.044962723,0.009819449,0.915476748
EMT 2-2,C13,2.12E-09,X-XEW670281,1.039362157,-0.027547691,0.032309154,1.120903558
EMT 2-2,D13,2.12E-09,EC_11188057,1.306048169,0.127692857,0.144124169,1.237027934
EMT 2-2,E13,2.12E-09,EC_16097031,1.277865753,-0.020635846,0.066518847,1.307350187
EMT 2-2,F13,2.12E-09,EC_11188498,1.414271904,0.026491073,0.171681977,1.047713795
EMT 2-2,G13,2.12E-09,EC_16997113,1.276112213,0.069467437,0.114982578,1.240968321
EMT 2-2,H13,2.12E-09,EC_11189194,1.341525903,0.002218125,0.099461514,1.182311174
EMT 2-2,I13,2.12E-09,EC_10645834,1.227364549,0.000721596,0.062084257,0.878491729
EMT 2-2,J13,2.12E-09,EC_11190448,1.249712932,-0.023345584,0.069052898,1.198833489
EMT 2-2,K13,2.12E-09,EC_11241847,1.460182089,0.062814547,0.178650618,0.917544476
EMT 2-2,L13,2.12E-09,EC_11190511,1.305659727,0.029345071,0.112765283,0.953905275
EMT 2-2,M13,2.12E-09,EC_11386795,1.453600766,-0.023880281,0.060500475,1.128179619
EMT 2-2,N13,2.12E-09,EC_11190878,1.132791788,-0.011954106,0.058916693,1.15656211
EMT 2-2,O13,2.12E-09,EC_11391704,0.745544372,-0.052785441,-0.014887551,0.825296504
EMT 2-2,P13,2.12E-09,EC_11191242,0.557989613,-0.024667842,-0.135254989,0.504076935
EMT 2-2,A14,6.35E-10,EC_6772302,0.678957956,-0.051663156,-0.083306937,0.993952871
EMT 2-2,B14,6.35E-10,EC_11392057,1.176400915,-0.006145381,-0.021856193,1.213405119
EMT 2-2,C14,6.35E-10,X-XEW670281,1.418082339,-0.044628148,0.053531834,1.090687422
EMT 2-2,D14,6.35E-10,EC_11188057,1.29553433,0.016829673,0.085840988,1.149110487
EMT 2-2,E14,6.35E-10,EC_16097031,1.21840078,-0.016928471,0.032309154,1.099387484
EMT 2-2,F14,6.35E-10,EC_11188498,1.483673602,-0.025241464,0.076338296,1.25678839
EMT 2-2,G14,6.35E-10,EC_16997113,1.458706008,-0.022939398,0.061767501,1.292037297
EMT 2-2,H14,6.35E-10,EC_11189194,1.152643041,0.07534183,0.08837504,1.027251092
EMT 2-2,I14,6.35E-10,EC_10645834,1.241218993,-0.010487588,0.077605322,1.044124532
EMT 2-2,J14,6.35E-10,EC_11190448,1.159816276,0.069482294,0.111815014,0.940991729
EMT 2-2,K14,6.35E-10,EC_11241847,1.370403816,0.019153282,0.101362053,1.25585206
EMT 2-2,L14,6.35E-10,EC_11190511,1.226987205,-0.012309927,0.126702566,1.213132022
EMT 2-2,M14,6.35E-10,EC_11386795,1.336294879,-0.001768112,0.043712385,1.082553059
EMT 2-2,N14,6.35E-10,EC_11190878,1.146749816,0.000191207,0.021856193,1.124356273
EMT 2-2,O14,6.35E-10,EC_11391704,0.897395731,0.135353041,0.061767501,0.860623439
EMT 2-2,P14,6.35E-10,EC_11191242,0.509856058,-0.065671962,-0.197339246,0.757432116
EMT 2-2,A15,3.23E-05,EC_11191283,-0.021059531,-0.09217596,-0.540069686,-0.037160581
EMT 2-2,B15,3.23E-05,EC_11261900,0.190742909,0.621071983,0.4222363,-1.01599563
EMT 2-2,C15,3.23E-05,EC_11192049,0.077160889,0.42190869,0.396895787,-0.77346676
EMT 2-2,D15,3.23E-05,EC_11262380,-0.016340844,0.261538078,0.168831169,-2.595973783
EMT 2-2,E15,3.23E-05,EC_11257142,-0.021059531,-0.114726406,-0.543237251,-0.577637328
EMT 2-2,F15,3.23E-05,EC_11301156,-0.021059531,0.216080622,0.091225847,-2.395638265
EMT 2-2,G15,3.23E-05,EC_11258179,-0.021059531,-0.070509644,-0.538802661,-2.1784098
EMT 2-2,H15,3.23E-05,EC_27080206,0.007682576,-0.128717444,-0.333861261,-0.667076311
EMT 2-2,I15,3.23E-05,EC_11259640,-0.021059531,-0.084266033,-0.545137789,-3.075901217
EMT 2-2,J15,3.23E-05,EC_27082048,0.247878707,1.018987034,0.763382959,-0.609179931
EMT 2-2,K15,3.23E-05,EC_11261479,-0.021059531,-0.13241317,-0.512195122,-0.110252809
EMT 2-2,L15,3.23E-05,EC_27083992,-0.021059531,-0.116937252,-0.512828635,-1.791900749
EMT 2-2,M15,3.23E-05,EC_11261582,-0.021059531,-0.091144153,-0.552739943,-1.680614076
EMT 2-2,N15,3.23E-05,X-WE60665001,0.899053085,0.373646264,0.486854609,0.531776685
EMT 2-2,O15,3.23E-05,EC_11261632,-0.021059531,-0.105883173,-0.513462148,-1.088990325
EMT 2-2,P15,3.23E-05,X-WE60667960,0.310089782,0.680824685,0.080139373,-1.49321161
EMT 2-2,A16,9.68E-06,EC_11191283,0.373446208,-0.021817558,0.347481787,0.046992041
EMT 2-2,B16,9.68E-06,EC_11261900,0.95715666,0.970657752,0.949002217,0.314626248
EMT 2-2,C16,9.68E-06,EC_11192049,1.336268983,0.962771744,0.897687678,0.495279338
EMT 2-2,D16,9.68E-06,EC_11262380,0.157579551,0.444684217,0.663287932,0.161770443
EMT 2-2,E16,9.68E-06,EC_11257142,0.259061407,0.180401934,0.666455496,-0.702539794
EMT 2-2,F16,9.68E-06,EC_11301156,0.162546434,0.35761574,0.598352867,-0.32190231
EMT 2-2,G16,9.68E-06,EC_11258179,0.275705976,1.041414911,1.000950269,-0.481156367
EMT 2-2,H16,9.68E-06,EC_27080206,1.068417644,0.270880055,0.319923978,0.345115481
EMT 2-2,I16,9.68E-06,EC_11259640,0.262131581,0.900918286,0.82863478,-0.197682584
EMT 2-2,J16,9.68E-06,EC_27082048,1.216425273,0.658815771,0.705416535,0.234140918
EMT 2-2,K16,9.68E-06,EC_11261479,-0.021059531,-0.13241317,-0.553056699,-8.360584426
EMT 2-2,L16,9.68E-06,EC_27083992,0.818423554,0.318546722,0.591384226,0.086512953
EMT 2-2,M16,9.68E-06,EC_11261582,0.141012671,0.337463929,0.214444092,-0.71488764
EMT 2-2,N16,9.68E-06,X-WE60665001,1.146509352,0.121319275,0.213177067,0.693430087
EMT 2-2,O16,9.68E-06,EC_11261632,0.0043463,-0.100948178,-0.055432373,-1.749726904
EMT 2-2,P16,9.68E-06,X-WE60667960,0.620939469,0.407298479,0.279379157,-0.286887484
EMT 2-2,A17,2.90E-06,EC_11191283,0.725611731,-0.070690452,-0.020905923,0.785970662
EMT 2-2,B17,2.90E-06,EC_11261900,1.246634989,0.425793752,0.543554007,0.475967541
EMT 2-2,C17,2.90E-06,EC_11192049,1.217609097,0.270897883,0.30123535,0.548123439
EMT 2-2,D17,2.90E-06,EC_11262380,1.018541648,0.456104666,0.666455496,0.442123127
EMT 2-2,E17,2.90E-06,EC_11257142,1.071029456,0.275846695,0.32594235,0.445458801
EMT 2-2,F17,2.90E-06,EC_11301156,0.924594093,0.516450156,0.767817548,0.038311486
EMT 2-2,G17,2.90E-06,EC_11258179,1.23335396,0.827394784,0.850490972,0.411009675
EMT 2-2,H17,2.90E-06,EC_27080206,1.295549128,0.201452582,0.140639848,0.839360955
EMT 2-2,I17,2.90E-06,EC_11259640,1.161987854,0.319412876,0.458663288,0.463327091
EMT 2-2,J17,2.90E-06,EC_27082048,1.250208658,0.204792399,0.274944568,0.536087703
EMT 2-2,K17,2.90E-06,EC_11261479,-0.021059531,-0.13241317,-0.545137789,-2.138654806
EMT 2-2,L17,2.90E-06,EC_27083992,1.351262857,0.102402068,0.151726322,0.7565348
EMT 2-2,M17,2.90E-06,EC_11261582,0.967622406,0.852589004,0.695597086,0.112574126
EMT 2-2,N17,2.90E-06,X-WE60665001,0.853190993,0.059886265,0.139689579,0.738842072
EMT 2-2,O17,2.90E-06,EC_11261632,1.050915542,0.306013497,0.243268926,0.553468321
EMT 2-2,P17,2.90E-06,X-WE60667960,0.645648101,0.06551552,0.014254039,-0.190191948
EMT 2-2,A18,8.71E-07,EC_11191283,0.712526773,0.008074689,0.080772886,0.279221286
EMT 2-2,B18,8.71E-07,EC_11261900,0.802427128,0.148728649,0.285397529,0.381807896
EMT 2-2,C18,8.71E-07,EC_11192049,0.912718856,0.090651798,0.165980361,0.5
EMT 2-2,D18,8.71E-07,EC_11262380,1.093451828,0.116511603,0.344947735,0.500039014
EMT 2-2,E18,8.71E-07,EC_11257142,1.231445044,0.062489182,0.138105797,0.924566948
EMT 2-2,F18,8.71E-07,EC_11301156,1.100884024,0.185846964,0.372188787,0.567610799
EMT 2-2,G18,8.71E-07,EC_11258179,1.389322808,0.191933809,0.326575863,0.702851904
EMT 2-2,H18,8.71E-07,EC_27080206,1.277196152,0.179131674,0.114349066,1.082026373
EMT 2-2,I18,8.71E-07,EC_11259640,1.371535848,0.147320221,0.187519797,0.925620318
EMT 2-2,J18,8.71E-07,EC_27082048,1.050153455,0.141123435,0.38074121,0.609472534
EMT 2-2,K18,8.71E-07,EC_11261479,0.033747093,0.497837513,-0.541653468,0.158707865
EMT 2-2,L18,8.71E-07,EC_27083992,0.953745766,0.226501205,0.217928413,0.952734863
EMT 2-2,M18,8.71E-07,EC_11261582,1.087939646,0.193300637,0.307253722,0.7389201
EMT 2-2,N18,8.71E-07,X-WE60665001,0.918641677,0.062887346,0.07158695,0.996683833
EMT 2-2,O18,8.71E-07,EC_11261632,0.866472021,-0.015946286,-0.001267026,0.910522004
EMT 2-2,P18,8.71E-07,X-WE60667960,0.511831565,-0.020222677,-0.09629395,0.251111891
