Plate,Well,Concentration,Compound Name,Plate Name,Class,G,R,Nuclei,Eccent,LDA_1
EMT-Serie2-3-C2,J24,6.35E-10,EC_11187821,EMT-Serie2-3-C2,2,0.672235499,0.051055726,-0.078219533,0.148763269,-0.158516921
EMT-Serie2-3-C2,K24,6.35E-10,EC_11187486,EMT-Serie2-3-C2,2,0.922595578,-0.000374062,-0.286516854,0.931205242,-0.285620179
EMT-Serie2-3-C2,L24,6.35E-10,EC_11192143,EMT-Serie2-3-C2,2,0.568253452,-0.016417317,-0.040190147,-0.104830108,-0.203063948
EMT-Serie2-3-C2,M24,6.35E-10,EC_11192989,EMT-Serie2-3-C2,2,0.669580458,0.144430694,-0.143474503,0.296637716,-0.091665943
EMT-Serie2-3-C2,N24,6.35E-10,EC_11284159,EMT-Serie2-3-C2,2,0.746794371,-0.005544393,-0.244598099,0.218802377,-0.27198911
EMT-Serie2-3-C2,O24,6.35E-10,EC_11177096,EMT-Serie2-3-C2,2,0.664246185,0.15660766,-0.19187554,0.110975672,-0.085733737
EMT-Serie2-3-C2,P24,6.35E-10,EC_11189472,EMT-Serie2-3-C2,2,0.769540633,0.114709792,-0.258426966,-0.034638631,-0.18806526
EMT-Serie2-3-C3,A01,0,DMSO,EMT-Serie2-3-C3,1,0.008453254,0.992198362,0.923012901,-0.285069972,1.148295119
EMT-Serie2-3-C3,B01,0,DMSO,EMT-Serie2-3-C3,1,-0.011547631,1.001680959,1.023304203,0.069508518,1.187384894
EMT-Serie2-3-C3,C01,0,DMSO,EMT-Serie2-3-C3,1,0.031871404,1.005270706,0.942987932,0.014587253,1.162659512
EMT-Serie2-3-C3,D01,0,DMSO,EMT-Serie2-3-C3,1,-0.002177802,0.996046605,1.008739076,0.036313497,1.172092343
EMT-Serie2-3-C3,E01,0,DMSO,EMT-Serie2-3-C3,1,0.005119833,1.001235527,0.944652518,-0.127213216,1.154285222
EMT-Serie2-3-C3,F01,0,DMSO,EMT-Serie2-3-C3,1,-0.007947693,0.990663446,1.029962547,0.238988686,1.181185683
EMT-Serie2-3-C3,G01,0,DMSO,EMT-Serie2-3-C3,1,-0.001827798,1.004550712,1.032459426,-0.020205665,1.189727017
EMT-Serie2-3-C3,H01,0,DMSO,EMT-Serie2-3-C3,1,-0.008203506,1.002823019,1.020391178,0,1.175935392
EMT-Serie2-3-C3,I01,0,DMSO,EMT-Serie2-3-C3,1,0,1.000071561,0.980441115,0.0167006,1.176620317
EMT-Serie2-3-C3,J01,0,DMSO,EMT-Serie2-3-C3,1,-0.019866378,0.997188665,1.009155223,0.075152702,1.174170177
EMT-Serie2-3-C3,K01,0,DMSO,EMT-Serie2-3-C3,1,0.009329156,1.005667944,0.995422389,0.003170021,1.171615325
EMT-Serie2-3-C3,L01,0,DMSO,EMT-Serie2-3-C3,1,-0.013871,0.971531762,1.015813566,-0.05914796,1.15846866
EMT-Serie2-3-C3,M01,0,DMSO,EMT-Serie2-3-C3,1,-0.010740231,0.995035985,0.983770287,-0.247931754,1.164997238
EMT-Serie2-3-C3,N01,0,DMSO,EMT-Serie2-3-C3,1,-0.015380548,0.991658001,1.004577611,-0.15484137,1.167131734
EMT-Serie2-3-C3,O01,0,DMSO,EMT-Serie2-3-C3,1,-0.024065818,0.994616841,1.018726592,-0.229478622,1.170930747
EMT-Serie2-3-C3,P01,0,DMSO,EMT-Serie2-3-C3,1,-0.019504065,0.970567875,0.971702039,-0.292028556,1.129632915
EMT-Serie2-3-C3,A02,0,DMSO,EMT-Serie2-3-C3,1,0.012634748,1,1.002496879,-0.053091415,1.169211796
EMT-Serie2-3-C3,B02,0,DMSO,EMT-Serie2-3-C3,1,0.001671527,1.019528922,0.981273408,-0.029870364,1.176504113
EMT-Serie2-3-C3,C02,0,DMSO,EMT-Serie2-3-C3,1,-0.008313395,1.001710168,0.930503537,0.121079354,1.145726309
EMT-Serie2-3-C3,D02,0,DMSO,EMT-Serie2-3-C3,1,0.034354255,1.009511806,0.967124428,-0.031983712,1.165845552
EMT-Serie2-3-C3,E02,0,DMSO,EMT-Serie2-3-C3,1,0.004008811,1.002513407,0.995006242,-0.084843174,1.164809078
EMT-Serie2-3-C3,F02,0,DMSO,EMT-Serie2-3-C3,1,0.062364913,1.002513407,0.967956721,-0.006829721,1.145138928
EMT-Serie2-3-C3,G02,0,DMSO,EMT-Serie2-3-C3,1,-0.015091554,0.998196364,1.057012068,0.165717378,1.190364871
EMT-Serie2-3-C3,H02,0,DMSO,EMT-Serie2-3-C3,1,0.039485862,1.002774824,1.009987516,0.216695446,1.175739757
EMT-Serie2-3-C3,I02,0,DMSO,EMT-Serie2-3-C3,1,0.004683487,0.994532135,1.027465668,0.266127162,1.18139267
EMT-Serie2-3-C3,J02,0,DMSO,EMT-Serie2-3-C3,1,-0.025712156,0.999564791,1,0.056725342,1.181099573
EMT-Serie2-3-C3,K02,0,DMSO,EMT-Serie2-3-C3,1,1.68E-05,0.992160391,0.987099459,0.158372207,1.165536729
EMT-Serie2-3-C3,L02,0,DMSO,EMT-Serie2-3-C3,1,-0.015972451,0.993263018,0.975447357,0.116131028,1.158033049
EMT-Serie2-3-C3,M02,0,DMSO,EMT-Serie2-3-C3,1,-0.012656155,0.985540244,1.004577611,-0.202572099,1.154166007
EMT-Serie2-3-C3,N02,0,DMSO,EMT-Serie2-3-C3,1,0.041910914,1.005051641,1.023304203,0.029612639,1.180439461
EMT-Serie2-3-C3,O02,0,DMSO,EMT-Serie2-3-C3,1,0.022435214,1.00063967,0.967540574,-0.061106673,1.141283104
EMT-Serie2-3-C3,P02,0,DMSO,EMT-Serie2-3-C3,1,0.01742527,0.989246825,0.955472326,-0.233241411,1.135655958
EMT-Serie2-3-C3,A03,0,DMSO,EMT-Serie2-3-C3,0,0.930891179,0.044579746,-0.190178943,0.948609572,-0.204992863
EMT-Serie2-3-C3,B03,0,DMSO,EMT-Serie2-3-C3,0,0.669283787,0.199816569,0.086142322,0.528027628,0.040356012
EMT-Serie2-3-C3,C03,0,DMSO,EMT-Serie2-3-C3,0,1.106335534,-0.028071,-0.103204328,1.419164455,-0.274269827
EMT-Serie2-3-C3,D03,0,DMSO,EMT-Serie2-3-C3,0,1.308513622,0.003629178,-0.004577611,1.44212778,-0.27308586
EMT-Serie2-3-C3,E03,0,DMSO,EMT-Serie2-3-C3,0,0.98840456,-0.043220082,-0.079900125,1.279735058,-0.276121435
EMT-Serie2-3-C3,F03,0,DMSO,EMT-Serie2-3-C3,0,1.049168232,0.004936267,0.06158968,0.985077704,-0.201887869
EMT-Serie2-3-C3,G03,0,DMSO,EMT-Serie2-3-C3,0,1.056064843,-0.045686754,0.039950062,0.801139146,-0.286626258
EMT-Serie2-3-C3,H03,0,DMSO,EMT-Serie2-3-C3,0,1.040077408,-0.062506572,-0.012068248,1.058477874,-0.286596659
EMT-Serie2-3-C3,I03,0,DMSO,EMT-Serie2-3-C3,0,1.085381683,0.0247047,-0.027881814,1.119069096,-0.227165635
EMT-Serie2-3-C3,J03,0,DMSO,EMT-Serie2-3-C3,0,0.990527418,-0.014084425,0.139409072,1.102780856,-0.18000524
EMT-Serie2-3-C3,K03,0,DMSO,EMT-Serie2-3-C3,0,0.953118745,0.070328656,0.081148564,1.210690446,-0.113697644
EMT-Serie2-3-C3,L03,0,DMSO,EMT-Serie2-3-C3,0,1.042714032,-0.021589595,0,0.874977449,-0.265493267
EMT-Serie2-3-C3,M03,0,DMSO,EMT-Serie2-3-C3,0,0.862916927,-0.025580961,-0.03079484,0.761140177,-0.228964824
EMT-Serie2-3-C3,N03,0,DMSO,EMT-Serie2-3-C3,0,0.824427203,-0.021624645,-0.019142738,0.926470967,-0.210708678
EMT-Serie2-3-C3,O03,0,DMSO,EMT-Serie2-3-C3,0,0.937252616,0.059258567,-0.016645859,0.87742584,-0.154616626
EMT-Serie2-3-C3,P03,0,DMSO,EMT-Serie2-3-C3,0,0.626933673,0.048223528,0.12193092,-0.047833819,-0.114436509
EMT-Serie2-3-C3,A04,0,DMSO,EMT-Serie2-3-C3,0,0.983402466,-0.010750254,-0.094881398,0.925646246,-0.268837375
EMT-Serie2-3-C3,B04,0,DMSO,EMT-Serie2-3-C3,0,1.075787794,-0.02709397,-0.08281315,0.902038607,-0.28666331
EMT-Serie2-3-C3,C04,0,DMSO,EMT-Serie2-3-C3,0,1.070642987,0.008046991,0.020807324,1.284064844,-0.204552588
EMT-Serie2-3-C3,D04,0,DMSO,EMT-Serie2-3-C3,0,1,-0.007445292,-0.042863088,1.168500812,-0.216697511
EMT-Serie2-3-C3,E04,0,DMSO,EMT-Serie2-3-C3,0,1.049228885,0.050516409,0.061173533,0.999097961,-0.169516358
EMT-Serie2-3-C3,F04,0,DMSO,EMT-Serie2-3-C3,0,1.067496163,0.083354266,0.012484395,0.910981676,-0.162571591
EMT-Serie2-3-C3,G04,0,DMSO,EMT-Serie2-3-C3,0,0.962116806,0.015674837,0.130669996,1.039535064,-0.173427221
EMT-Serie2-3-C3,H04,0,DMSO,EMT-Serie2-3-C3,0,1.249341201,-0.043179189,0.044527674,1.155563001,-0.297793607
EMT-Serie2-3-C3,I04,0,DMSO,EMT-Serie2-3-C3,0,1.136747697,0.044422019,0.088223055,1.037524806,-0.184080819
EMT-Serie2-3-C3,J04,0,DMSO,EMT-Serie2-3-C3,0,1.141214617,-0.088936045,0.003745318,1.212597613,-0.32467123
EMT-Serie2-3-C3,K04,0,DMSO,EMT-Serie2-3-C3,0,1.115247968,0,-0.000416146,1.334372825,-0.228512127
EMT-Serie2-3-C3,L04,0,DMSO,EMT-Serie2-3-C3,0,0.889001315,0.059686474,0.076987099,0.988685859,-0.120912658
EMT-Serie2-3-C3,M04,0,DMSO,EMT-Serie2-3-C3,0,0.953743115,-0.097077964,-0.019558885,1.257647999,-0.298007073
EMT-Serie2-3-C3,N04,0,DMSO,EMT-Serie2-3-C3,0,0.858114631,-0.103683506,-0.020807324,1,-0.276862119
EMT-Serie2-3-C3,O04,0,DMSO,EMT-Serie2-3-C3,0,0.77192662,0.026206026,0.054515189,0.641581403,-0.15569446
EMT-Serie2-3-C3,P04,0,DMSO,EMT-Serie2-3-C3,0,0.814822611,-0.04913776,-0.039533916,0.662869514,-0.247217188
EMT-Serie2-3-C3,A05,3.23E-05,EC_24723328,EMT-Serie2-3-C3,2,0.680943448,-0.027784755,-0.017062006,0.244349372,-0.201102565
EMT-Serie2-3-C3,B05,3.23E-05,EC_2072738,EMT-Serie2-3-C3,2,0.460087783,0.430223388,-0.71951727,-1.015180021,0.10023611
EMT-Serie2-3-C3,C05,3.23E-05,EC_24223796,EMT-Serie2-3-C3,2,1.195131628,-0.099613277,-0.006658344,1.62078297,-0.327491008
EMT-Serie2-3-C3,D05,3.23E-05,EC_2072246,EMT-Serie2-3-C3,2,0.773089732,0.50905323,-0.729920932,-0.454885183,0.121322534
EMT-Serie2-3-C3,E05,3.23E-05,EC_11193590,EMT-Serie2-3-C3,2,-0.031476303,0.491482749,-0.685393258,-1.194427979,0.293304082
EMT-Serie2-3-C3,F05,3.23E-05,EC_2075960,EMT-Serie2-3-C3,2,0.937616534,-0.037741994,0.069080316,0.716141337,-0.235321715
EMT-Serie2-3-C3,G05,3.23E-05,EC_11189481,EMT-Serie2-3-C3,2,0.805110984,0.259247468,0.04494382,0.411097652,0.033053805
EMT-Serie2-3-C3,H05,3.23E-05,EC_11189700,EMT-Serie2-3-C3,2,0.238186031,0.057741176,-0.677070329,-0.952269271,-0.404051199
EMT-Serie2-3-C3,I05,3.23E-05,EC_11193514,EMT-Serie2-3-C3,2,0.970429845,0.062754846,-0.071993342,0.811267751,-0.164313261
EMT-Serie2-3-C3,J05,3.23E-05,EC_11188310,EMT-Serie2-3-C3,2,0.749088955,0.585079039,0.312942156,-0.0430659,0.443527899
EMT-Serie2-3-C3,K05,3.23E-05,EC_11189978,EMT-Serie2-3-C3,2,0.065977695,0.035678401,-0.549729505,-2.205870983,-0.245363824
EMT-Serie2-3-C3,L05,3.23E-05,EC_11190004,EMT-Serie2-3-C3,2,-0.044516249,0.123003587,-0.733250104,-1.269632226,-0.07474888
EMT-Serie2-3-C3,M05,3.23E-05,EC_2082611,EMT-Serie2-3-C3,2,1.036948423,-0.013929619,0.01539742,1.424808639,-0.225652291
EMT-Serie2-3-C3,N05,3.23E-05,EC_11176791,EMT-Serie2-3-C3,2,0.80868238,0.010272692,0.033707865,0.344939563,-0.194484196
EMT-Serie2-3-C3,O05,3.23E-05,EC_2075773,EMT-Serie2-3-C3,2,0.044330972,0.362690002,-0.782355389,-0.929589444,0.189351717
EMT-Serie2-3-C3,P05,3.23E-05,EC_11177591,EMT-Serie2-3-C3,2,0.093125652,-0.228682046,0.072409488,-0.80260818,-0.202151656
EMT-Serie2-3-C3,A06,9.68E-06,EC_24723328,EMT-Serie2-3-C3,2,0.752828039,-0.079784966,-0.04494382,0.777248009,-0.247493173
EMT-Serie2-3-C3,B06,9.68E-06,EC_2072738,EMT-Serie2-3-C3,2,0.828597994,0.308338494,-0.7573866,-0.620654107,-0.099393417
EMT-Serie2-3-C3,C06,9.68E-06,EC_24223796,EMT-Serie2-3-C3,2,1.152863574,0.075228412,0.049937578,1.010876008,-0.181577095
EMT-Serie2-3-C3,D06,9.68E-06,EC_2072246,EMT-Serie2-3-C3,2,0.552091354,-0.141758479,-0.545151893,0.372541945,-0.450270222
EMT-Serie2-3-C3,E06,9.68E-06,EC_11193590,EMT-Serie2-3-C3,2,0.701982927,0.370497482,0.231377445,0.163320533,0.232074852
EMT-Serie2-3-C3,F06,9.68E-06,EC_2075960,EMT-Serie2-3-C3,2,0.93128364,0.004048323,0.036204744,1.126826628,-0.183617377
EMT-Serie2-3-C3,G06,9.68E-06,EC_11189481,EMT-Serie2-3-C3,2,0.911632046,0.095264105,0.131086142,0.843251463,-0.088399497
EMT-Serie2-3-C3,H06,9.68E-06,EC_11189700,EMT-Serie2-3-C3,2,1.076950906,-0.003451005,-0.024968789,0.828200304,-0.239766888
EMT-Serie2-3-C3,I06,9.68E-06,EC_11193514,EMT-Serie2-3-C3,2,0.969587837,-0.027689827,0.027881814,0.992964099,-0.233746705
EMT-Serie2-3-C3,J06,9.68E-06,EC_11188310,EMT-Serie2-3-C3,2,0.809606447,0.169091961,0.081564711,0.950387877,0.024117388
EMT-Serie2-3-C3,K06,9.68E-06,EC_11189978,EMT-Serie2-3-C3,2,0.747990064,0.205691895,0.1656263,0.235071261,0.046203259
EMT-Serie2-3-C3,L06,9.68E-06,EC_11190004,EMT-Serie2-3-C3,2,0.270770644,-0.183588228,0.069496463,0.219607742,-0.229420957
EMT-Serie2-3-C3,M06,9.68E-06,EC_2082611,EMT-Serie2-3-C3,2,0.92271015,0.230548481,0.252184769,0.77400067,0.061941696
EMT-Serie2-3-C3,N06,9.68E-06,EC_11176791,EMT-Serie2-3-C3,2,0.956140695,0.110817726,0.11360799,0.850699724,-0.069020071
EMT-Serie2-3-C3,O06,9.68E-06,EC_2075773,EMT-Serie2-3-C3,2,1.797755551,-0.041669101,-0.056595922,2.633978506,-0.376609649
EMT-Serie2-3-C3,P06,9.68E-06,EC_11177591,EMT-Serie2-3-C3,2,0.541694704,0.139215864,0.186017478,-0.107729182,0.017743354
EMT-Serie2-3-C3,A07,2.90E-06,EC_24723328,EMT-Serie2-3-C3,2,0.697480329,0.004023495,-0.050769871,0.472281642,-0.171610129
EMT-Serie2-3-C3,B07,2.90E-06,EC_2072738,EMT-Serie2-3-C3,2,0.770406725,0.265432405,-0.650436954,-0.568825546,-0.10677401
EMT-Serie2-3-C3,C07,2.90E-06,EC_24223796,EMT-Serie2-3-C3,2,1.011591872,-0.021119335,-0.054099043,1.046107059,-0.262420876
EMT-Serie2-3-C3,D07,2.90E-06,EC_2072246,EMT-Serie2-3-C3,2,0.627233371,-0.181320174,-0.348730753,0.615860416,-0.445882039
EMT-Serie2-3-C3,E07,2.90E-06,EC_11193590,EMT-Serie2-3-C3,2,0.677322103,0.343827038,0.216396171,-0.02646839,0.190000076
EMT-Serie2-3-C3,F07,2.90E-06,EC_2075960,EMT-Serie2-3-C3,2,0.974782594,0.004966936,0.048272992,0.93036262,-0.1959444
EMT-Serie2-3-C3,G07,2.90E-06,EC_11189481,EMT-Serie2-3-C3,2,1.007895603,0.018100618,-0.031627133,1.193680575,-0.223757601
EMT-Serie2-3-C3,H07,2.90E-06,EC_11189700,EMT-Serie2-3-C3,2,0.873131618,0.082717517,0.055763629,0.625112755,-0.1100308
EMT-Serie2-3-C3,I07,2.90E-06,EC_11193514,EMT-Serie2-3-C3,2,0.928857517,0.022541798,0.070744902,1.14038298,-0.150605169
EMT-Serie2-3-C3,J07,2.90E-06,EC_11188310,EMT-Serie2-3-C3,2,0.87568975,0.055135762,0.093632959,0.764490606,-0.125705038
EMT-Serie2-3-C3,K07,2.90E-06,EC_11189978,EMT-Serie2-3-C3,2,0.72360753,0.232997628,0.176446109,0.158037164,0.074386865
EMT-Serie2-3-C3,L07,2.90E-06,EC_11190004,EMT-Serie2-3-C3,2,0.231553082,-0.317242759,0.193924261,-0.575809902,-0.331774895
EMT-Serie2-3-C3,M07,2.90E-06,EC_2082611,EMT-Serie2-3-C3,2,0.834310086,0.014386735,0.078235539,0.926342105,-0.155067831
EMT-Serie2-3-C3,N07,2.90E-06,EC_11176791,EMT-Serie2-3-C3,2,1.130660983,-0.03480214,-0.032459426,1.100126285,-0.297741967
EMT-Serie2-3-C3,O07,2.90E-06,EC_2075773,EMT-Serie2-3-C3,2,0.475433009,-0.201274083,-0.433208489,1.861962321,-0.267361274
EMT-Serie2-3-C3,P07,2.90E-06,EC_11177591,EMT-Serie2-3-C3,2,0.589692689,0.282300417,0.254681648,-0.536197521,0.145384408
EMT-Serie2-3-C3,A08,8.71E-07,EC_24723328,EMT-Serie2-3-C3,2,0.612630252,-0.094408291,-0.099042863,0.608102884,-0.251264477
EMT-Serie2-3-C3,B08,8.71E-07,EC_2072738,EMT-Serie2-3-C3,2,0.731164189,0.244771647,0.082397004,0.359887632,0.075227917
EMT-Serie2-3-C3,C08,8.71E-07,EC_24223796,EMT-Serie2-3-C3,2,1.079398436,0.173514155,0.136912193,1.093038839,-0.047047092
EMT-Serie2-3-C3,D08,8.71E-07,EC_2072246,EMT-Serie2-3-C3,2,0.967671914,-0.039230176,0.013732834,1.025798304,-0.244783225
EMT-Serie2-3-C3,E08,8.71E-07,EC_11193590,EMT-Serie2-3-C3,2,0.771480641,0.16380665,0.002913025,0.73562537,-0.014812154
EMT-Serie2-3-C3,F08,8.71E-07,EC_2075960,EMT-Serie2-3-C3,2,0.941405567,0.123739646,0.076987099,1.043323626,-0.066443506
EMT-Serie2-3-C3,G08,8.71E-07,EC_11189481,EMT-Serie2-3-C3,2,0.878222908,0.067063126,0.113191844,0.975619185,-0.10866504
EMT-Serie2-3-C3,H08,8.71E-07,EC_11189700,EMT-Serie2-3-C3,2,1.172518736,0.004594525,-0.001248439,1.021545836,-0.247798938
EMT-Serie2-3-C3,I08,8.71E-07,EC_11193514,EMT-Serie2-3-C3,2,0.746944691,-0.103337384,0.088223055,0.983789078,-0.237948561
EMT-Serie2-3-C3,J08,8.71E-07,EC_11188310,EMT-Serie2-3-C3,2,1.004902195,-0.056095267,0.014565127,1.039148476,-0.265592248
EMT-Serie2-3-C3,K08,8.71E-07,EC_11189978,EMT-Serie2-3-C3,2,0.760613038,0.001187333,0.019975031,0.61936548,-0.178778893
EMT-Serie2-3-C3,L08,8.71E-07,EC_11190004,EMT-Serie2-3-C3,2,0.569102756,-0.00585488,0.126924677,0.27883302,-0.14527277
EMT-Serie2-3-C3,M08,8.71E-07,EC_2082611,EMT-Serie2-3-C3,2,1.023326457,0.030160881,0.049105285,1.089662638,-0.183244175
EMT-Serie2-3-C3,N08,8.71E-07,EC_11176791,EMT-Serie2-3-C3,2,1.078299545,-0.001663434,0.000832293,1.066544677,-0.240224522
EMT-Serie2-3-C3,O08,8.71E-07,EC_2075773,EMT-Serie2-3-C3,2,1.821517283,0.056902887,-0.094881398,2.389989949,-0.335913541
EMT-Serie2-3-C3,P08,8.71E-07,EC_11177591,EMT-Serie2-3-C3,2,0.680076466,0.029911147,0.135247607,-0.005257596,-0.125216488
EMT-Serie2-3-C3,A09,2.61E-07,EC_24723328,EMT-Serie2-3-C3,2,0.717032024,-0.082882546,-0.128173117,0.655653205,-0.274060982
EMT-Serie2-3-C3,B09,2.61E-07,EC_2072738,EMT-Serie2-3-C3,2,0.902633984,0.036300546,0.043279234,0.730342001,-0.176416681
EMT-Serie2-3-C3,C09,2.61E-07,EC_24223796,EMT-Serie2-3-C3,2,1.130753746,0.006479945,0.001248439,1.420118038,-0.218381128
EMT-Serie2-3-C3,D09,2.61E-07,EC_2072246,EMT-Serie2-3-C3,2,1.094440397,-0.034809443,0.029962547,1.047060643,-0.2676764
EMT-Serie2-3-C3,E09,2.61E-07,EC_11193590,EMT-Serie2-3-C3,2,0.924886525,0.193649157,0.062838119,0.960568027,-0.005832273
EMT-Serie2-3-C3,F09,2.61E-07,EC_2075960,EMT-Serie2-3-C3,2,0.891034977,-0.093165461,0.052850603,0.832658952,-0.270526285
EMT-Serie2-3-C3,G09,2.61E-07,EC_11189481,EMT-Serie2-3-C3,2,0.983024276,-0.028246253,0.017894299,1.357877374,-0.224076799
EMT-Serie2-3-C3,H09,2.61E-07,EC_11189700,EMT-Serie2-3-C3,2,0.76425579,0.13254022,0.113191844,0.681219556,-0.023056466
EMT-Serie2-3-C3,I09,2.61E-07,EC_11193514,EMT-Serie2-3-C3,2,0.893043664,-0.100578624,-0.038701623,1.265689029,-0.286740631
EMT-Serie2-3-C3,J09,2.61E-07,EC_11188310,EMT-Serie2-3-C3,2,1.131292488,0.036369186,0.06158968,0.844101956,-0.203728812
EMT-Serie2-3-C3,K09,2.61E-07,EC_11189978,EMT-Serie2-3-C3,2,0.85284495,0.15155361,0.052434457,0.687611144,-0.051287109
EMT-Serie2-3-C3,L09,2.61E-07,EC_11190004,EMT-Serie2-3-C3,2,0.569463106,-0.161633525,0.097794424,0.445040076,-0.274898663
EMT-Serie2-3-C3,M09,2.61E-07,EC_2082611,EMT-Serie2-3-C3,2,1.27348469,-0.003150156,0.029962547,1.30978583,-0.271045056
EMT-Serie2-3-C3,N09,2.61E-07,EC_11176791,EMT-Serie2-3-C3,2,0.791239271,-0.082933661,0.033707865,0.741346873,-0.257158979
EMT-Serie2-3-C3,O09,2.61E-07,EC_2075773,EMT-Serie2-3-C3,2,1.711364173,0.02628489,-0.081564711,2.261591196,-0.324365685
EMT-Serie2-3-C3,P09,2.61E-07,EC_11177591,EMT-Serie2-3-C3,2,0.685481725,-0.063931955,-0.121514773,0.179840726,-0.269712842
EMT-Serie2-3-C3,A10,7.84E-08,EC_24723328,EMT-Serie2-3-C3,2,0.617086469,-0.124132502,-0.18934665,0.461611814,-0.302587864
EMT-Serie2-3-C3,B10,7.84E-08,EC_2072738,EMT-Serie2-3-C3,2,0.938865274,0.227545828,0.10528506,0.745418933,0.043305612
EMT-Serie2-3-C3,C10,7.84E-08,EC_24223796,EMT-Serie2-3-C3,2,1.124902509,-0.006896169,0.010819809,1.137805727,-0.240032671
EMT-Serie2-3-C3,D10,7.84E-08,EC_2072246,EMT-Serie2-3-C3,2,1.099339024,-0.101890094,-0.02247191,1.210741991,-0.333363774
EMT-Serie2-3-C3,E10,7.84E-08,EC_11193590,EMT-Serie2-3-C3,2,0.950667648,0.015704046,0.024552643,1.128914203,-0.182523158
EMT-Serie2-3-C3,F10,7.84E-08,EC_2075960,EMT-Serie2-3-C3,2,1.008534244,-0.037197252,0.006242197,1.214169738,-0.250357048
EMT-Serie2-3-C3,G10,7.84E-08,EC_11189481,EMT-Serie2-3-C3,2,0.995875591,0.000804699,0.094881398,0.832762042,-0.218017908
EMT-Serie2-3-C3,H10,7.84E-08,EC_11189700,EMT-Serie2-3-C3,2,0.949832776,-0.08898716,-0.032459426,1.070075514,-0.292557767
EMT-Serie2-3-C3,I10,7.84E-08,EC_11193514,EMT-Serie2-3-C3,2,0.994883735,-0.097488346,0.017478152,1.043246308,-0.3064473
EMT-Serie2-3-C3,J10,7.84E-08,EC_11188310,EMT-Serie2-3-C3,2,1.155282561,-0.060892792,-0.014981273,1.097858303,-0.312909827
EMT-Serie2-3-C3,K10,7.84E-08,EC_11189978,EMT-Serie2-3-C3,2,1.070182737,0.039875688,-0.066583437,0.920543285,-0.230389476
EMT-Serie2-3-C3,L10,7.84E-08,EC_11190004,EMT-Serie2-3-C3,2,0.667417813,-0.024119066,0.111111111,0.607097755,-0.162197863
EMT-Serie2-3-C3,M10,7.84E-08,EC_2082611,EMT-Serie2-3-C3,2,1.165140469,0.035418444,0.010403662,1.154557872,-0.225161136
EMT-Serie2-3-C3,N10,7.84E-08,EC_11176791,EMT-Serie2-3-C3,2,1.076554877,-0.017122127,0.019142738,0.998814464,-0.246751724
EMT-Serie2-3-C3,O10,7.84E-08,EC_2075773,EMT-Serie2-3-C3,2,1.83444709,0.065332512,-0.05201831,2.415994433,-0.297417732
EMT-Serie2-3-C3,P10,7.84E-08,EC_11177591,EMT-Serie2-3-C3,2,0.768369496,-0.175200956,-0.088639201,0.157702121,-0.381076141
EMT-Serie2-3-C3,A11,2.35E-08,EC_24723328,EMT-Serie2-3-C3,2,0.844085933,-0.032786742,-0.231377445,0.883817427,-0.275654625
EMT-Serie2-3-C3,B11,2.35E-08,EC_2072738,EMT-Serie2-3-C3,2,1.041836347,0.018988562,-0.001664586,0.843612278,-0.22563387
EMT-Serie2-3-C3,C11,2.35E-08,EC_24223796,EMT-Serie2-3-C3,2,1.022848368,0.093534951,0.094465252,0.920569057,-0.119539891
EMT-Serie2-3-C3,D11,2.35E-08,EC_2072246,EMT-Serie2-3-C3,2,1.032873964,0.06546249,0.086974615,0.931522383,-0.152331222
EMT-Serie2-3-C3,E11,2.35E-08,EC_11193590,EMT-Serie2-3-C3,2,1.090869002,0.052559556,0.042863088,1.046081287,-0.18879775
EMT-Serie2-3-C3,F11,2.35E-08,EC_2075960,EMT-Serie2-3-C3,2,0.981675637,0.000609001,0.093632959,0.841988609,-0.201838469
EMT-Serie2-3-C3,G11,2.35E-08,EC_11189481,EMT-Serie2-3-C3,2,0.936442719,0.025471428,0.0295464,1.112548646,-0.184797338
EMT-Serie2-3-C3,H11,2.35E-08,EC_11189700,EMT-Serie2-3-C3,2,1.219146676,-0.002047528,0.058260508,1.24463287,-0.263905754
EMT-Serie2-3-C3,I11,2.35E-08,EC_11193514,EMT-Serie2-3-C3,2,0.976912588,-0.066946291,-0.0295464,1.311022912,-0.281423256
EMT-Serie2-3-C3,J11,2.35E-08,EC_11188310,EMT-Serie2-3-C3,2,1.246362065,0.027215186,0.039117769,1.238344373,-0.223361628
EMT-Serie2-3-C3,K11,2.35E-08,EC_11189978,EMT-Serie2-3-C3,2,1.111344764,0.024157038,-0.006658344,1.127187444,-0.240040033
EMT-Serie2-3-C3,L11,2.35E-08,EC_11190004,EMT-Serie2-3-C3,2,0.783279447,-0.051567922,-0.009987516,0.748588954,-0.227373843
EMT-Serie2-3-C3,M11,2.35E-08,EC_2082611,EMT-Serie2-3-C3,2,1.075363223,-0.003303502,0.064918851,1.284322569,-0.216177827
EMT-Serie2-3-C3,N11,2.35E-08,EC_11176791,EMT-Serie2-3-C3,2,1.009583185,-0.014811721,-0.009155223,0.823226206,-0.254758565
EMT-Serie2-3-C3,O11,2.35E-08,EC_2075773,EMT-Serie2-3-C3,2,1.649772765,0.05156208,-0.074490221,2.059663411,-0.292669687
EMT-Serie2-3-C3,P11,2.35E-08,EC_11177591,EMT-Serie2-3-C3,2,0.715683385,-0.042213843,-0.01414898,0.085152445,-0.255884413
