Plate,Well,Class,G,Surface_nucleus,R,Nuclei,Eccentricity
4088_EMT-Serie2-3-C1_29112017_1427,F09,2,1.09390492,1.332293445,0.033438276,0.08697479,0.80029105
4088_EMT-Serie2-3-C1_29112017_1427,G09,2,1.016371936,1.043423519,-0.01933318,0.036134454,1.151394616
4088_EMT-Serie2-3-C1_29112017_1427,H09,2,1.055743123,0.994753924,0.004502874,0.046218487,1.126631094
4088_EMT-Serie2-3-C1_29112017_1427,I09,2,1.2055128,1.19922498,-0.047487588,0.029831933,1.243487752
4088_EMT-Serie2-3-C1_29112017_1427,J09,2,1.238312276,1.058112532,0.055367618,0.056302521,1.200363813
4088_EMT-Serie2-3-C1_29112017_1427,K09,2,0.816381319,1.198147785,0.041605815,0.04789916,0.814916323
4088_EMT-Serie2-3-C1_29112017_1427,L09,2,0.74439832,1.012772446,-0.093478985,0.001260504,0.507615814
4088_EMT-Serie2-3-C1_29112017_1427,M09,2,1.126301267,1.082734115,-0.070072049,-0.081092437,1.267232598
4088_EMT-Serie2-3-C1_29112017_1427,N09,2,1.097731178,0.967600235,-0.041703082,0.023529412,1.123065729
4088_EMT-Serie2-3-C1_29112017_1427,O09,2,1.751468731,1.172840715,0.091134573,-0.069327731,2.045040019
4088_EMT-Serie2-3-C1_29112017_1427,P09,2,0.91407427,1.168937635,-0.119666604,-0.121008403,0.291414019
4088_EMT-Serie2-3-C1_29112017_1427,A10,2,0.752756313,0.730505582,-0.020312998,-0.175630252,0.845500849
4088_EMT-Serie2-3-C1_29112017_1427,B10,2,1.110141321,1.077697882,-0.050514297,-0.052941176,1.104147465
4088_EMT-Serie2-3-C1_29112017_1427,C10,2,1.183382363,1.286127976,-0.006295156,-0.032352941,1.377055542
4088_EMT-Serie2-3-C1_29112017_1427,D10,2,1.158447394,1.202750343,0.011331566,-0.035714286,1.342590347
4088_EMT-Serie2-3-C1_29112017_1427,E10,2,1.012781995,0.717075627,0.042521266,-0.007983193,1.372738297
4088_EMT-Serie2-3-C1_29112017_1427,F10,2,1.193199965,1.373562575,0.013136721,-0.015546218,1.249357264
4088_EMT-Serie2-3-C1_29112017_1427,G10,2,0.898522494,0.902157186,0.00273634,0.000420168,1.073199127
4088_EMT-Serie2-3-C1_29112017_1427,H10,2,1.008549132,1.359293249,0.13800137,0.13907563,0.777492117
4088_EMT-Serie2-3-C1_29112017_1427,I10,2,0.957525408,0.962480065,-0.004294037,0.045378151,1.07965074
4088_EMT-Serie2-3-C1_29112017_1427,J10,2,0.993365734,1.224993705,0.237395027,0.138235294,1.045719137
4088_EMT-Serie2-3-C1_29112017_1427,K10,2,0.954182211,0.717201533,-0.013000834,-0.052521008,1.17652195
4088_EMT-Serie2-3-C1_29112017_1427,L10,2,0.6457601,1.45749979,0.080735622,0.112184874,0.491171477
4088_EMT-Serie2-3-C1_29112017_1427,M10,2,1.308352607,0.984723427,0.030554606,-0.028991597,1.312830463
4088_EMT-Serie2-3-C1_29112017_1427,N10,2,1.087180298,1.375800901,0.129348928,0.147058824,0.844700461
4088_EMT-Serie2-3-C1_29112017_1427,O10,2,1.90810204,1.311169245,0.164146077,-0.014285714,2.059980597
4088_EMT-Serie2-3-C1_29112017_1427,P10,2,0.612136988,1.047116757,-0.052549745,-0.072689076,0.32527286
4088_EMT-Serie2-3-C1_29112017_1427,A11,2,0.853354579,0.664992586,-0.058315656,-0.221428571,1.124739268
4088_EMT-Serie2-3-C1_29112017_1427,B11,2,0.89535306,1.408256624,0.065134335,-0.001680672,0.778874606
4088_EMT-Serie2-3-C1_29112017_1427,C11,2,1.049324323,1.321521502,-0.073672346,-0.073109244,1.156293961
4088_EMT-Serie2-3-C1_29112017_1427,D11,2,1.031649166,1.269340533,-0.01014005,0.053361345,0.991147223
4088_EMT-Serie2-3-C1_29112017_1427,E11,2,1.251660738,1.346143085,-0.053157662,-0.050420168,1.351612903
4088_EMT-Serie2-3-C1_29112017_1427,F11,2,1.295702671,1.415810973,0.036287618,0.061344538,1.118966772
4088_EMT-Serie2-3-C1_29112017_1427,G11,2,1.097199464,0.879843877,0.12724053,0.062184874,0.969027407
4088_EMT-Serie2-3-C1_29112017_1427,H11,2,0.915440046,1.108390924,0.045260467,0.044957983,0.938539898
4088_EMT-Serie2-3-C1_29112017_1427,I11,2,1.337826261,1.097521054,-0.036937016,0.033193277,1.395221926
4088_EMT-Serie2-3-C1_29112017_1427,J11,2,1.002245016,1.217859041,0.168943613,0.150420168,1.131578947
4088_EMT-Serie2-3-C1_29112017_1427,K11,2,1.110200401,1.491494362,0.048508888,-0.02394958,1.144724715
4088_EMT-Serie2-3-C1_29112017_1427,L11,2,0.844725516,0.768081475,8.44E-05,0.062184874,0.695512976
4088_EMT-Serie2-3-C1_29112017_1427,M11,2,1.182850649,0.872849109,-0.037968328,0.014705882,1.386369149
4088_EMT-Serie2-3-C1_29112017_1427,N11,2,0.904857888,1.290884418,0.038187178,0.041596639,0.778486539
4088_EMT-Serie2-3-C1_29112017_1427,O11,2,1.326754093,1.612643742,0.190874384,-0.093697479,1.232888673
4088_EMT-Serie2-3-C1_29112017_1427,P11,2,0.771679088,1.099955233,0.00765975,-0.029411765,0.643026922
4088_EMT-Serie2-3-C1_29112017_1427,A12,2,0.824294479,0.943901961,0.065320286,0.01092437,0.617365996
4088_EMT-Serie2-3-C1_29112017_1427,B12,2,1.06184915,1.17600235,0.029566205,-0.028571429,0.945864662
4088_EMT-Serie2-3-C1_29112017_1427,C12,2,1.156664587,1.245698218,0.001540532,-0.000420168,1.05959253
4088_EMT-Serie2-3-C1_29112017_1427,D12,2,1.238461712,1.3577544,-0.013038024,-0.059243697,1.303953432
4088_EMT-Serie2-3-C1_29112017_1427,E12,2,1.311525516,0.857236787,-0.016445218,-0.068067227,1.424739268
4088_EMT-Serie2-3-C1_29112017_1427,F12,2,1.300074544,1.368946028,0.051675776,0.027310924,1.073077856
4088_EMT-Serie2-3-C1_29112017_1427,G12,2,1.156282309,1.399583112,-0.007026086,-0.008403361,1.064103808
4088_EMT-Serie2-3-C1_29112017_1427,H12,2,0.973528967,1.191139028,0.025847185,0.006722689,1.036793597
4088_EMT-Serie2-3-C1_29112017_1427,I12,2,1.020097411,1.049928653,0.03177473,0.027310924,1.022944458
4088_EMT-Serie2-3-C1_29112017_1427,J12,2,1.170065178,0.610881061,-0.04858899,0.010504202,1.273320398
4088_EMT-Serie2-3-C1_29112017_1427,K12,2,1.234656306,1.109076411,-0.017027388,0.056302521,1.272471501
4088_EMT-Serie2-3-C1_29112017_1427,L12,2,0.896520746,1.450784813,0.093905242,0.102941176,0.642178026
4088_EMT-Serie2-3-C1_29112017_1427,M12,2,1.168178114,1.360552307,0.052186426,0.081932773,1.001600776
4088_EMT-Serie2-3-C1_29112017_1427,N12,2,0.964924231,1.359013458,0.117724132,0.096218487,0.723381033
4088_EMT-Serie2-3-C1_29112017_1427,O12,2,1.483721027,1.3245992,0.139477535,-0.02605042,1.513242784
4088_EMT-Serie2-3-C1_29112017_1427,P12,2,0.699734317,1.362370947,-0.111104277,-0.070588235,0.292723745
4088_EMT-Serie2-3-C1_29112017_1427,A13,2,0.853834164,1.316904955,-0.053928643,-0.200420168,1.001164201
4088_EMT-Serie2-3-C1_29112017_1427,B13,2,1.201151353,1.378738703,0.007589661,0.015966387,1.246543779
4088_EMT-Serie2-3-C1_29112017_1427,C13,2,1.101189059,1.027559386,0.049631746,-0.056302521,1.256293961
4088_EMT-Serie2-3-C1_29112017_1427,D13,2,1.19685941,1.272558127,0.087823215,0.069327731,1.216589862
4088_EMT-Serie2-3-C1_29112017_1427,E13,2,1.043934199,1.050278392,0.125039157,0.010504202,1.31930633
4088_EMT-Serie2-3-C1_29112017_1427,F13,2,1.107896305,1.296620128,0.019594942,0.05210084,1.02185302
4088_EMT-Serie2-3-C1_29112017_1427,G13,2,0.973928622,0.999146638,-0.005934697,-0.028571429,1.350278923
4088_EMT-Serie2-3-C1_29112017_1427,H13,2,1.090533921,1.046319353,0.153033361,0.102941176,0.934052874
4088_EMT-Serie2-3-C1_29112017_1427,I13,2,1.013139947,0.931227442,-0.057312951,-0.044117647,1.351928208
4088_EMT-Serie2-3-C1_29112017_1427,J13,2,1.219483334,0.83574886,0.056120004,-0.042016807,1.126048993
4088_EMT-Serie2-3-C1_29112017_1427,K13,2,1.046189641,0.94997342,0.046629353,0.065546218,1.163473199
4088_EMT-Serie2-3-C1_29112017_1427,L13,2,0.729972528,1.338588736,-0.052302288,-0.062184874,0.770676692
4088_EMT-Serie2-3-C1_29112017_1427,M13,2,1.231577228,1.325858258,0.022974958,-0.04789916,1.269488237
4088_EMT-Serie2-3-C1_29112017_1427,N13,2,1.058123674,1.25437173,0.03115251,0.131092437,0.939243269
4088_EMT-Serie2-3-C1_29112017_1427,O13,2,2.029697809,1.359712935,0.090269185,-0.05,2.117705554
4088_EMT-Serie2-3-C1_29112017_1427,P13,2,0.806588045,1.145589099,-0.080964485,-0.083193277,0.724666505
4088_EMT-Serie2-3-C1_29112017_1427,A14,2,0.742438275,1.188145267,-0.0432994,-0.112184874,0.662818336
4088_EMT-Serie2-3-C1_29112017_1427,B14,2,0.841698567,0.964088862,0.01703454,0.045378151,0.606233325
4088_EMT-Serie2-3-C1_29112017_1427,C14,2,1.02217909,1.193265437,0.091805427,0.076470588,0.97281106
4088_EMT-Serie2-3-C1_29112017_1427,D14,2,1.096076956,1.141224364,0.021043929,-0.033613445,1.139267524
4088_EMT-Serie2-3-C1_29112017_1427,E14,2,1.122575791,1.065177247,0.015718579,-0.028151261,1.098011157
4088_EMT-Serie2-3-C1_29112017_1427,F14,2,0.96512232,1.055594415,-0.070639915,-0.036134454,1.075090953
4088_EMT-Serie2-3-C1_29112017_1427,G14,2,0.890025491,1.503105677,0.054945652,0.02394958,0.805432937
4088_EMT-Serie2-3-C1_29112017_1427,H14,2,0.923770237,0.764080468,-0.032477053,0.040756303,1.087412079
4088_EMT-Serie2-3-C1_29112017_1427,I14,2,1.088643381,1.480582524,-0.039337214,-0.065546218,1.280135823
4088_EMT-Serie2-3-C1_29112017_1427,J14,2,1.094780685,1.450085336,0.026413621,0.054621849,1.036260005
4088_EMT-Serie2-3-C1_29112017_1427,K14,2,1.163587299,1.196958675,0.01477452,-0.012605042,1.115110357
4088_EMT-Serie2-3-C1_29112017_1427,L14,2,1.022425834,1.360272516,-0.044386498,-0.011344538,1.199466408
4088_EMT-Serie2-3-C1_29112017_1427,M14,2,1.266371502,1.215340925,0.067636091,0.073109244,1.177613388
4088_EMT-Serie2-3-C1_29112017_1427,N14,2,0.929911016,1.06298089,0.011647683,0.137815126,0.915183119
4088_EMT-Serie2-3-C1_29112017_1427,O14,2,1.095256795,1.71308861,0.149953727,0.061764706,0.781057482
4088_EMT-Serie2-3-C1_29112017_1427,P14,2,0.906720626,1.269900115,0.00134886,-0.027310924,0.418918263
4088_EMT-Serie2-3-C1_29112017_1427,A15,2,0.557151471,-0.626843121,0.683721709,0.176470588,-1.067547902
4088_EMT-Serie2-3-C1_29112017_1427,B15,2,0.030114145,-2.47770068,-0.108276392,0.148739496,-0.880596653
4088_EMT-Serie2-3-C1_29112017_1427,C15,2,0.831644648,-0.652765731,-0.170571399,-0.025630252,-0.402740723
4088_EMT-Serie2-3-C1_29112017_1427,D15,2,0.543761305,0.033015305,0.911086826,0.685294118,-0.471743876
4088_EMT-Serie2-3-C1_29112017_1427,E15,2,1.475255301,1.283749755,0.295075589,-0.005462185,0.757118603
4088_EMT-Serie2-3-C1_29112017_1427,F15,2,0.445130035,0.328180521,0.49283016,0.248319328,-1.228644191
4088_EMT-Serie2-3-C1_29112017_1427,G15,2,1.152803577,0.908956101,0.187292683,0.064705882,1.155396556
4088_EMT-Serie2-3-C1_29112017_1427,H15,2,0.28704094,-0.178814247,-0.148487575,0.442857143,-0.574751395
4088_EMT-Serie2-3-C1_29112017_1427,I15,2,1.109738192,0.191600683,0.498761996,0.26512605,0.162794082
4088_EMT-Serie2-3-C1_29112017_1427,J15,2,0.870150496,0.84750007,0.262349648,0.181092437,0.500145525
4088_EMT-Serie2-3-C1_29112017_1427,K15,2,1.356220797,1.494012479,-0.035941463,-0.040336134,1.507640068
4088_EMT-Serie2-3-C1_29112017_1427,L15,2,0.038357802,2.125220335,-0.149769206,-0.464705882,-2.738733932
4088_EMT-Serie2-3-C1_29112017_1427,M15,2,1.565521627,0.950630928,0.240607688,-0.088235294,0.971089013
4088_EMT-Serie2-3-C1_29112017_1427,N15,2,0.738278392,1.480442629,-0.025950174,-0.111344538,0.82614601
4088_EMT-Serie2-3-C1_29112017_1427,O15,2,1.151229285,1.215760611,0.079313812,-0.021008403,1.018772738
4088_EMT-Serie2-3-C1_29112017_1427,P15,2,0.794984162,1.455821046,0.039654761,0.025210084,0.5408683
4088_EMT-Serie2-3-C1_29112017_1427,A16,2,0.681760287,0.214851291,0.24506479,-0.111764706,-0.034829008
4088_EMT-Serie2-3-C1_29112017_1427,B16,2,0.45391896,-0.173666098,-0.05252829,0.281512605,-0.777952947
4088_EMT-Serie2-3-C1_29112017_1427,C16,2,1.491297088,1.219957472,0.301636798,0.001680672,0.660295901
4088_EMT-Serie2-3-C1_29112017_1427,D16,2,0.041290571,-0.64526734,0.260830571,0.835714286,-0.76092651
4088_EMT-Serie2-3-C1_29112017_1427,E16,2,1.481180614,1.073864749,0.124667255,-0.034033613,1.374072277
4088_EMT-Serie2-3-C1_29112017_1427,F16,2,1.028226038,0.329355642,0.908024357,0.527310924,0.090055785
4088_EMT-Serie2-3-C1_29112017_1427,G16,2,0.971996379,0.807168238,0.142622967,0.127731092,1.343997089
4088_EMT-Serie2-3-C1_29112017_1427,H16,2,0.713041076,0.165482219,0.29595528,0.264705882,0.04887218
4088_EMT-Serie2-3-C1_29112017_1427,I16,2,1.112372436,0.744774908,0.060326787,-0.229831933,0.944215377
4088_EMT-Serie2-3-C1_29112017_1427,J16,2,1.077845758,1.132746705,-0.013231127,0.037394958,0.945888916
4088_EMT-Serie2-3-C1_29112017_1427,K16,2,1.162718485,1.153311323,0.005002081,0.01092437,1.50713073
4088_EMT-Serie2-3-C1_29112017_1427,L16,2,0.809138883,0.895624073,0.361663203,0.289915966,-0.264782925
4088_EMT-Serie2-3-C1_29112017_1427,M16,2,1.080674617,1.119792395,0.083128668,0.089495798,1.025782197
4088_EMT-Serie2-3-C1_29112017_1427,N16,2,1.066554648,1.151702527,-0.03651648,0.072689076,1.059034683
4088_EMT-Serie2-3-C1_29112017_1427,O16,2,0.852266823,1.317604432,0.011282933,0.010084034,0.854426389
4088_EMT-Serie2-3-C1_29112017_1427,P16,2,0.607313331,1.174841219,-0.08156668,-0.036554622,0.246034441
4088_EMT-Serie2-3-C1_29112017_1427,A17,2,0.721294811,0.338714641,0.316262557,0.131512605,0.145500849
4088_EMT-Serie2-3-C1_29112017_1427,B17,2,0.858626544,0.54068157,0.172490985,0.157983193,0.022653408
4088_EMT-Serie2-3-C1_29112017_1427,C17,2,1.149755776,0.795976609,0.042120757,-0.058823529,1.085835557
4088_EMT-Serie2-3-C1_29112017_1427,D17,2,0.528994938,-0.066338379,0.969185063,0.762184874,-0.301697793
4088_EMT-Serie2-3-C1_29112017_1427,E17,2,1.098440131,1.183682605,0.063731121,0.003361345,1.13106961
4088_EMT-Serie2-3-C1_29112017_1427,F17,2,0.988264057,0.527783218,0.136609599,0.017226891,0.880184332
4088_EMT-Serie2-3-C1_29112017_1427,G17,2,1.079270613,0.760960801,-0.009835376,-0.008823529,1.246107203
4088_EMT-Serie2-3-C1_29112017_1427,H17,2,0.850404086,0.992417672,0.207672909,0.222268908,0.488721805
4088_EMT-Serie2-3-C1_29112017_1427,I17,2,0.857855037,0.652989564,0.008257654,0.032773109,0.943851564
4088_EMT-Serie2-3-C1_29112017_1427,J17,2,1.120320349,1.571794298,0.008137501,0.009663866,1.08915838
4088_EMT-Serie2-3-C1_29112017_1427,K17,2,1.01838411,1.338029154,-0.025711298,-0.029411765,1.325151589
4088_EMT-Serie2-3-C1_29112017_1427,L17,2,0.846834997,1.194412579,0.014891812,-0.007563025,0.711957313
4088_EMT-Serie2-3-C1_29112017_1427,M17,2,0.963843426,1.119260793,0.093909533,0.105882353,0.960829493
4088_EMT-Serie2-3-C1_29112017_1427,N17,2,1.316946917,1.458758848,0.112732063,0.037815126,1.223381033
4088_EMT-Serie2-3-C1_29112017_1427,O17,2,1.115107464,1.39510646,0.005821696,-0.044957983,1.18185787
4088_EMT-Serie2-3-C1_29112017_1427,P17,2,0.964952033,1.334811561,-0.088454018,-0.127310924,0.640140674
4088_EMT-Serie2-3-C1_29112017_1427,A18,2,0.917052565,1.106852075,0.059853328,-0.199579832,1.03582343
4088_EMT-Serie2-3-C1_29112017_1427,B18,2,0.900503391,0.631795417,0.098758563,0.074789916,0.53402862
4088_EMT-Serie2-3-C1_29112017_1427,C18,2,1.112372436,1.279133208,0.057551827,-0.002941176,1.134804754
4088_EMT-Serie2-3-C1_29112017_1427,D18,2,0.658180668,0.35744663,0.739734433,0.365966387,-0.214504002
4088_EMT-Serie2-3-C1_29112017_1427,E18,2,1.295897285,0.942167259,-0.021381501,-0.050420168,1.294421538
4088_EMT-Serie2-3-C1_29112017_1427,F18,2,1.044201794,0.820332391,0.005881772,-0.026890756,1.148726655
4088_EMT-Serie2-3-C1_29112017_1427,G18,2,1.203566656,1.540737528,0.066370194,0.035294118,1.087872908
4088_EMT-Serie2-3-C1_29112017_1427,H18,2,0.931217713,0.979897037,-0.021204133,0.008823529,0.824787776
4088_EMT-Serie2-3-C1_29112017_1427,I18,2,1.095096934,1.669860944,0.070667092,0.015966387,0.862624303
4088_EMT-Serie2-3-C1_29112017_1427,J18,2,0.859822032,1.272418231,-0.062345071,-0.022268908,1.237133155
4088_EMT-Serie2-3-C1_29112017_1427,K18,2,0.743890933,0.529406004,-0.045284784,-0.008403361,1.512127092
4088_EMT-Serie2-3-C1_29112017_1427,L18,2,0.930397552,1.208178283,-0.026206214,-0.044537815,0.946374
4088_EMT-Serie2-3-C1_29112017_1427,M18,2,1.004563012,1.347681934,0.105142403,0.059243697,0.986975503
4088_EMT-Serie2-3-C1_29112017_1427,N18,2,1.060420819,1.784435242,0.009560741,0.031512605,0.736211496
4088_EMT-Serie2-3-C1_29112017_1427,O18,2,1.216074106,1.772404242,0.018775327,0.026470588,1.018578705
4088_EMT-Serie2-3-C1_29112017_1427,P18,2,0.774991008,1.455960941,-0.008851266,0.007142857,0.503153044
4088_EMT-Serie2-3-C1_29112017_1427,A19,2,0.739894387,0.934836742,-0.016150557,-0.180252101,0.902182877
4088_EMT-Serie2-3-C1_29112017_1427,B19,2,0.889055894,1.044864441,-0.053428006,-0.048319328,0.587121028
4088_EMT-Serie2-3-C1_29112017_1427,C19,2,1.225631063,1.550530203,0.039101199,-0.051680672,1.28678147
4088_EMT-Serie2-3-C1_29112017_1427,D19,2,0.871929828,0.769214627,0.385861146,0.234033613,0.398835799
4088_EMT-Serie2-3-C1_29112017_1427,E19,2,0.879036728,1.080048124,0.181196351,0.130672269,0.889764734
4088_EMT-Serie2-3-C1_29112017_1427,F19,2,1.03596891,1.138692258,-0.046243147,-0.004201681,0.896774194
4088_EMT-Serie2-3-C1_29112017_1427,G19,2,0.982071149,1.107061918,-0.004906245,-0.044117647,1.333834586
4088_EMT-Serie2-3-C1_29112017_1427,H19,2,0.949782536,1.142189642,-0.101090102,0.026470588,0.914358477
4088_EMT-Serie2-3-C1_29112017_1427,I19,2,1.264338476,1.127360734,-0.036559392,-0.013445378,1.288964346
4088_EMT-Serie2-3-C1_29112017_1427,J19,2,0.93023074,0.857194818,0.029094176,0.027310924,0.993087558
4088_EMT-Serie2-3-C1_29112017_1427,K19,2,1.288262146,1.589001427,-0.003397181,0.010084034,1.291341256
4088_EMT-Serie2-3-C1_29112017_1427,L19,2,1.013407542,1.235485857,0.044807033,0.012605042,0.878341014
4088_EMT-Serie2-3-C1_29112017_1427,M19,2,1.09457912,1.270599592,0.041484232,0.048319328,0.938733932
4088_EMT-Serie2-3-C1_29112017_1427,N19,2,1.118725206,1.206429591,0.007731269,-0.010084034,1.138636915
4088_EMT-Serie2-3-C1_29112017_1427,O19,2,0.973588047,1.985045186,0.115351111,-0.021008403,0.740019403
4088_EMT-Serie2-3-C1_29112017_1427,P19,2,0.791738271,1.634467418,0.077252617,-0.005462185,0.458137279
4088_EMT-Serie2-3-C1_29112017_1427,A20,2,0.827714132,0.733485353,0.27636606,0.086554622,0.575139462
4088_EMT-Serie2-3-C1_29112017_1427,B20,2,0.966383839,1.01175121,-0.041299711,-0.102521008,0.743754548
4088_EMT-Serie2-3-C1_29112017_1427,C20,2,1.239598121,1.429800509,-0.026276303,-0.068067227,1.338612661
4088_EMT-Serie2-3-C1_29112017_1427,D20,2,0.931916239,0.886418959,-0.054223304,-0.053781513,1.078995877
4088_EMT-Serie2-3-C1_29112017_1427,E20,2,1.188602199,0.917209927,-0.085091166,-0.057142857,1.460247393
4088_EMT-Serie2-3-C1_29112017_1427,F20,2,0.961226557,0.954659914,-0.071512454,-0.029831933,1.206766917
4088_EMT-Serie2-3-C1_29112017_1427,G20,2,1.131100597,1.310050083,0.023615774,0.060504202,1.01501334
4088_EMT-Serie2-3-C1_29112017_1427,H20,2,0.613596596,0.772823928,0.094639033,0.098319328,0.512272617
4088_EMT-Serie2-3-C1_29112017_1427,I20,2,1.044594498,0.804622143,-0.008107462,0.054201681,1.166504972
4088_EMT-Serie2-3-C1_29112017_1427,J20,2,0.705770838,0.700288184,-0.016287875,-0.021008403,0.732136794
4088_EMT-Serie2-3-C1_29112017_1427,K20,2,0.929097806,1.086581237,-0.040575933,-0.06092437,1.237521222
4088_EMT-Serie2-3-C1_29112017_1427,L20,2,0.986161526,1.452463557,0.008673898,-0.036134454,1.048944943
4088_EMT-Serie2-3-C1_29112017_1427,M20,2,0.922585174,1.954128312,0.082935565,-0.015546218,1.045209799
4088_EMT-Serie2-3-C1_29112017_1427,N20,2,1.039235652,2.323591953,0.0807628,0.049159664,0.884356051
4088_EMT-Serie2-3-C1_29112017_1427,O20,2,0.863669142,1.83032092,0.138450513,0.154201681,0.553165171
4088_EMT-Serie2-3-C1_29112017_1427,P20,2,0.911196757,1.386293053,0.019536295,-0.073529412,0.48974048
4088_EMT-Serie2-3-C1_29112017_1427,A21,2,1.078930038,1.168238158,-0.013115265,-0.128991597,0.797647344
4088_EMT-Serie2-3-C1_29112017_1427,B21,2,0.963436821,1.037408019,0.038416041,0.025210084,0.634513704
4088_EMT-Serie2-3-C1_29112017_1427,C21,2,1.096129085,1.036540668,-0.038417471,-0.110084034,1.545379578
4088_EMT-Serie2-3-C1_29112017_1427,D21,2,0.806859115,0.495677233,-0.012781984,-0.000840336,0.884816881
4088_EMT-Serie2-3-C1_29112017_1427,E21,2,0.871471094,1.248496125,0.142246774,0.01302521,1.099005578
4088_EMT-Serie2-3-C1_29112017_1427,F21,2,1.039600554,1.106348451,-0.070109239,-0.038235294,1.056730536
4088_EMT-Serie2-3-C1_29112017_1427,G21,2,0.913021267,1.189838001,0.168837763,0.030252101,0.858816396
4088_EMT-Serie2-3-C1_29112017_1427,H21,2,0.940493174,1.201645169,0.116631312,0.155042017,0.466504972
4088_EMT-Serie2-3-C1_29112017_1427,I21,2,1.20456058,1.400002798,0.073530737,-0.057142857,1.126121756
4088_EMT-Serie2-3-C1_29112017_1427,J21,2,0.871908976,1.26794158,-0.043795746,0.050840336,0.931675964
4088_EMT-Serie2-3-C1_29112017_1427,K21,2,1.00384711,1.435676114,0.032025049,-0.039915966,1.359689546
4088_EMT-Serie2-3-C1_29112017_1427,L21,2,1.060003788,1.147058001,-0.054291963,-0.042436975,0.879529469
4088_EMT-Serie2-3-C1_29112017_1427,M21,2,0.975888667,1.164628858,0.007792776,-0.058403361,1.289837497
4088_EMT-Serie2-3-C1_29112017_1427,N21,2,0.933323718,1.403360287,-0.048936575,-0.064705882,1.002570943
4088_EMT-Serie2-3-C1_29112017_1427,O21,2,0.965219628,1.580887496,0.004382721,-0.055882353,0.784162018
4088_EMT-Serie2-3-C1_29112017_1427,P21,2,0.85040061,1.734912286,0.081990076,0.083193277,0.123817609
4088_EMT-Serie2-3-C1_29112017_1427,A22,2,0.896107191,1.866413922,-0.006558348,-0.208823529,0.664031045
4088_EMT-Serie2-3-C1_29112017_1427,B22,2,0.908117679,1.01959934,0.047059901,-0.072689076,0.934829008
4088_EMT-Serie2-3-C1_29112017_1427,C22,2,1.000187664,1.496530595,-0.068357009,-0.120168067,1.578049964
4088_EMT-Serie2-3-C1_29112017_1427,D22,2,0.887405147,1.049606894,-0.027489276,-0.033193277,0.814115935
4088_EMT-Serie2-3-C1_29112017_1427,E22,2,0.990661984,1.124436921,-0.034531096,0.01512605,1.138127577
4088_EMT-Serie2-3-C1_29112017_1427,F22,2,1.01811999,1.789891161,-0.017858446,-0.055462185,0.975454766
4088_EMT-Serie2-3-C1_29112017_1427,G22,2,1.131117973,1.303475001,-0.030118336,-0.064705882,1.246689304
4088_EMT-Serie2-3-C1_29112017_1427,H22,2,0.957695696,1.335231247,-0.06387559,-0.092016807,0.931093864
4088_EMT-Serie2-3-C1_29112017_1427,I22,2,1.016118242,1.24262052,0.108862853,0.068487395,0.876061121
4088_EMT-Serie2-3-C1_29112017_1427,J22,2,0.787752152,1.151772474,-0.008300565,-0.07394958,0.830099442
4088_EMT-Serie2-3-C1_29112017_1427,K22,2,0.824739312,1.523110713,0.018304728,-0.068487395,0.97147708
4088_EMT-Serie2-3-C1_29112017_1427,L22,2,1.011676864,1.22331496,0.0100671,-0.009663866,0.860732476
4088_EMT-Serie2-3-C1_29112017_1427,M22,2,0.905983871,1.388671274,0.049264135,0.035714286,1.01292748
4088_EMT-Serie2-3-C1_29112017_1427,N22,2,0.905198463,0.993215075,-0.061443924,-0.072268908,0.868760611
4088_EMT-Serie2-3-C1_29112017_1427,O22,2,0.875766511,1.673218433,0.165663723,0.052941176,0.454183847
4088_EMT-Serie2-3-C1_29112017_1427,P22,2,0.735241018,1.543255645,0.097887454,-0.058823529,0.019209314
4088_EMT-Serie2-3-C1_29112017_1427,A23,2,0.819064218,0.932850228,0.152714384,-0.031932773,0.355372302
4088_EMT-Serie2-3-C1_29112017_1427,B23,2,1.081261935,1.661327327,0.077537265,-0.048739496,0.487096774
4088_EMT-Serie2-3-C1_29112017_1427,C23,2,1.038206976,1.601452114,-0.024727188,-0.220168067,1.327455736
4088_EMT-Serie2-3-C1_29112017_1427,D23,2,0.901257522,1.655032036,-0.006589816,-0.124789916,0.74533107
4088_EMT-Serie2-3-C1_29112017_1427,E23,2,0.986498626,1.310329873,0.134029171,-0.064285714,0.954596168
4088_EMT-Serie2-3-C1_29112017_1427,F23,2,0.881723102,0.431353348,-0.045592318,0.015966387,0.856803299
4088_EMT-Serie2-3-C1_29112017_1427,G23,2,0.964861676,0.855516074,-0.039408733,-0.142436975,1.243002668
4088_EMT-Serie2-3-C1_29112017_1427,H23,2,0.735863089,1.474846815,0.035872804,-0.035714286,0.605529954
4088_EMT-Serie2-3-C1_29112017_1427,I23,2,0.982866983,1.234226798,0.001819459,0.042016807,0.623526558
4088_EMT-Serie2-3-C1_29112017_1427,J23,2,0.600307213,1.014143421,-0.036758217,-0.022689076,0.50504487
4088_EMT-Serie2-3-C1_29112017_1427,K23,2,1.016646481,1.76401052,0.073719549,-0.068907563,1.152025224
4088_EMT-Serie2-3-C1_29112017_1427,L23,2,0.739633743,1.56689796,-0.03257432,-0.074789916,0.516662624
4088_EMT-Serie2-3-C1_29112017_1427,M23,2,0.919707661,1.673358328,-0.050136674,-0.018487395,0.920785836
