Plate_Sanofi,Well,COMPOUND_MASK,BATCH_MASK,plaque Cpds,plaque cellules,Concentration,PlateSanofi_Well
EMT-Serie2-2-C3,I06,EC_11193182,EB_11193184,2200116202b,EMT-Serie2-2,9.677e-06,EMT-Serie2-2-C3_I06
EMT-Serie2-2-C3,I07,EC_11193182,EB_11193184,2200116202b,EMT-Serie2-2,2.903e-06,EMT-Serie2-2-C3_I07
EMT-Serie2-2-C3,I08,EC_11193182,EB_11193184,2200116202b,EMT-Serie2-2,8.709999999999999e-07,EMT-Serie2-2-C3_I08
EMT-Serie2-2-C3,I09,EC_11193182,EB_11193184,2200116202b,EMT-Serie2-2,2.613e-07,EMT-Serie2-2-C3_I09
EMT-Serie2-2-C3,I10,EC_11193182,EB_11193184,2200116202b,EMT-Serie2-2,7.838999999999999e-08,EMT-Serie2-2-C3_I10
EMT-Serie2-2-C3,I11,EC_11193182,EB_11193184,2200116202b,EMT-Serie2-2,2.3519999999999998e-08,EMT-Serie2-2-C3_I11
EMT-Serie2-2-C3,I12,EC_11193182,EB_11193184,2200116202b,EMT-Serie2-2,7.055e-09,EMT-Serie2-2-C3_I12
EMT-Serie2-2-C3,I13,EC_11193182,EB_11193184,2200116202b,EMT-Serie2-2,2.116e-09,EMT-Serie2-2-C3_I13
EMT-Serie2-2-C3,I14,EC_11193182,EB_11193184,2200116202b,EMT-Serie2-2,6.348999999999999e-10,EMT-Serie2-2-C3_I14
EMT-Serie2-2-C3,I15,EC_11188204,EB_11188206,2200116202b,EMT-Serie2-2,3.229999999999999e-05,EMT-Serie2-2-C3_I15
EMT-Serie2-2-C3,I16,EC_11188204,EB_11188206,2200116202b,EMT-Serie2-2,9.677e-06,EMT-Serie2-2-C3_I16
EMT-Serie2-2-C3,I17,EC_11188204,EB_11188206,2200116202b,EMT-Serie2-2,2.903e-06,EMT-Serie2-2-C3_I17
EMT-Serie2-2-C3,I18,EC_11188204,EB_11188206,2200116202b,EMT-Serie2-2,8.709999999999999e-07,EMT-Serie2-2-C3_I18
EMT-Serie2-2-C3,I19,EC_11188204,EB_11188206,2200116202b,EMT-Serie2-2,2.613e-07,EMT-Serie2-2-C3_I19
EMT-Serie2-2-C3,I20,EC_11188204,EB_11188206,2200116202b,EMT-Serie2-2,7.838999999999999e-08,EMT-Serie2-2-C3_I20
EMT-Serie2-2-C3,I21,EC_11188204,EB_11188206,2200116202b,EMT-Serie2-2,2.3519999999999998e-08,EMT-Serie2-2-C3_I21
EMT-Serie2-2-C3,I22,EC_11188204,EB_11188206,2200116202b,EMT-Serie2-2,7.055e-09,EMT-Serie2-2-C3_I22
EMT-Serie2-2-C3,I23,EC_11188204,EB_11188206,2200116202b,EMT-Serie2-2,2.116e-09,EMT-Serie2-2-C3_I23
EMT-Serie2-2-C3,I24,EC_11188204,EB_11188206,2200116202b,EMT-Serie2-2,6.348999999999999e-10,EMT-Serie2-2-C3_I24
EMT-Serie2-2-C3,J05,EC_11281258,EB_11281260,2200116202b,EMT-Serie2-2,3.229999999999999e-05,EMT-Serie2-2-C3_J05
EMT-Serie2-2-C3,J06,EC_11281258,EB_11281260,2200116202b,EMT-Serie2-2,9.677e-06,EMT-Serie2-2-C3_J06
EMT-Serie2-2-C3,J07,EC_11281258,EB_11281260,2200116202b,EMT-Serie2-2,2.903e-06,EMT-Serie2-2-C3_J07
EMT-Serie2-2-C3,J08,EC_11281258,EB_11281260,2200116202b,EMT-Serie2-2,8.709999999999999e-07,EMT-Serie2-2-C3_J08
EMT-Serie2-2-C3,J09,EC_11281258,EB_11281260,2200116202b,EMT-Serie2-2,2.613e-07,EMT-Serie2-2-C3_J09
EMT-Serie2-2-C3,J10,EC_11281258,EB_11281260,2200116202b,EMT-Serie2-2,7.838999999999999e-08,EMT-Serie2-2-C3_J10
EMT-Serie2-2-C3,J11,EC_11281258,EB_11281260,2200116202b,EMT-Serie2-2,2.3519999999999998e-08,EMT-Serie2-2-C3_J11
EMT-Serie2-2-C3,J12,EC_11281258,EB_11281260,2200116202b,EMT-Serie2-2,7.055e-09,EMT-Serie2-2-C3_J12
EMT-Serie2-2-C3,J13,EC_11281258,EB_11281260,2200116202b,EMT-Serie2-2,2.116e-09,EMT-Serie2-2-C3_J13
EMT-Serie2-2-C3,J14,EC_11281258,EB_11281260,2200116202b,EMT-Serie2-2,6.348999999999999e-10,EMT-Serie2-2-C3_J14
EMT-Serie2-2-C3,J15,EC_11301156,EB_11301158,2200116202b,EMT-Serie2-2,3.229999999999999e-05,EMT-Serie2-2-C3_J15
EMT-Serie2-2-C3,J16,EC_11301156,EB_11301158,2200116202b,EMT-Serie2-2,9.677e-06,EMT-Serie2-2-C3_J16
EMT-Serie2-2-C3,J17,EC_11301156,EB_11301158,2200116202b,EMT-Serie2-2,2.903e-06,EMT-Serie2-2-C3_J17
EMT-Serie2-2-C3,J18,EC_11301156,EB_11301158,2200116202b,EMT-Serie2-2,8.709999999999999e-07,EMT-Serie2-2-C3_J18
EMT-Serie2-2-C3,J19,EC_11301156,EB_11301158,2200116202b,EMT-Serie2-2,2.613e-07,EMT-Serie2-2-C3_J19
EMT-Serie2-2-C3,J20,EC_11301156,EB_11301158,2200116202b,EMT-Serie2-2,7.838999999999999e-08,EMT-Serie2-2-C3_J20
EMT-Serie2-2-C3,J21,EC_11301156,EB_11301158,2200116202b,EMT-Serie2-2,2.3519999999999998e-08,EMT-Serie2-2-C3_J21
EMT-Serie2-2-C3,J22,EC_11301156,EB_11301158,2200116202b,EMT-Serie2-2,7.055e-09,EMT-Serie2-2-C3_J22
EMT-Serie2-2-C3,J23,EC_11301156,EB_11301158,2200116202b,EMT-Serie2-2,2.116e-09,EMT-Serie2-2-C3_J23
EMT-Serie2-2-C3,J24,EC_11301156,EB_11301158,2200116202b,EMT-Serie2-2,6.348999999999999e-10,EMT-Serie2-2-C3_J24
EMT-Serie2-2-C3,K05,EC_11262380,EB_11262382,2200116202b,EMT-Serie2-2,3.229999999999999e-05,EMT-Serie2-2-C3_K05
EMT-Serie2-2-C3,K06,EC_11262380,EB_11262382,2200116202b,EMT-Serie2-2,9.677e-06,EMT-Serie2-2-C3_K06
EMT-Serie2-2-C3,K07,EC_11262380,EB_11262382,2200116202b,EMT-Serie2-2,2.903e-06,EMT-Serie2-2-C3_K07
EMT-Serie2-2-C3,K08,EC_11262380,EB_11262382,2200116202b,EMT-Serie2-2,8.709999999999999e-07,EMT-Serie2-2-C3_K08
EMT-Serie2-2-C3,K09,EC_11262380,EB_11262382,2200116202b,EMT-Serie2-2,2.613e-07,EMT-Serie2-2-C3_K09
EMT-Serie2-2-C3,K10,EC_11262380,EB_11262382,2200116202b,EMT-Serie2-2,7.838999999999999e-08,EMT-Serie2-2-C3_K10
EMT-Serie2-2-C3,K11,EC_11262380,EB_11262382,2200116202b,EMT-Serie2-2,2.3519999999999998e-08,EMT-Serie2-2-C3_K11
EMT-Serie2-2-C3,K12,EC_11262380,EB_11262382,2200116202b,EMT-Serie2-2,7.055e-09,EMT-Serie2-2-C3_K12
EMT-Serie2-2-C3,K13,EC_11262380,EB_11262382,2200116202b,EMT-Serie2-2,2.116e-09,EMT-Serie2-2-C3_K13
EMT-Serie2-2-C3,K14,EC_11262380,EB_11262382,2200116202b,EMT-Serie2-2,6.348999999999999e-10,EMT-Serie2-2-C3_K14
EMT-Serie2-2-C3,K15,EC_11263657,EB_11263659,2200116202b,EMT-Serie2-2,3.229999999999999e-05,EMT-Serie2-2-C3_K15
EMT-Serie2-2-C3,K16,EC_11263657,EB_11263659,2200116202b,EMT-Serie2-2,9.677e-06,EMT-Serie2-2-C3_K16
EMT-Serie2-2-C3,K17,EC_11263657,EB_11263659,2200116202b,EMT-Serie2-2,2.903e-06,EMT-Serie2-2-C3_K17
EMT-Serie2-2-C3,K18,EC_11263657,EB_11263659,2200116202b,EMT-Serie2-2,8.709999999999999e-07,EMT-Serie2-2-C3_K18
EMT-Serie2-2-C3,K19,EC_11263657,EB_11263659,2200116202b,EMT-Serie2-2,2.613e-07,EMT-Serie2-2-C3_K19
EMT-Serie2-2-C3,K20,EC_11263657,EB_11263659,2200116202b,EMT-Serie2-2,7.838999999999999e-08,EMT-Serie2-2-C3_K20
EMT-Serie2-2-C3,K21,EC_11263657,EB_11263659,2200116202b,EMT-Serie2-2,2.3519999999999998e-08,EMT-Serie2-2-C3_K21
EMT-Serie2-2-C3,K22,EC_11263657,EB_11263659,2200116202b,EMT-Serie2-2,7.055e-09,EMT-Serie2-2-C3_K22
EMT-Serie2-2-C3,K23,EC_11263657,EB_11263659,2200116202b,EMT-Serie2-2,2.116e-09,EMT-Serie2-2-C3_K23
EMT-Serie2-2-C3,K24,EC_11263657,EB_11263659,2200116202b,EMT-Serie2-2,6.348999999999999e-10,EMT-Serie2-2-C3_K24
EMT-Serie2-2-C3,L05,EC_11191311,EB_11191313,2200116202b,EMT-Serie2-2,3.229999999999999e-05,EMT-Serie2-2-C3_L05
EMT-Serie2-2-C3,L06,EC_11191311,EB_11191313,2200116202b,EMT-Serie2-2,9.677e-06,EMT-Serie2-2-C3_L06
EMT-Serie2-2-C3,L07,EC_11191311,EB_11191313,2200116202b,EMT-Serie2-2,2.903e-06,EMT-Serie2-2-C3_L07
EMT-Serie2-2-C3,L08,EC_11191311,EB_11191313,2200116202b,EMT-Serie2-2,8.709999999999999e-07,EMT-Serie2-2-C3_L08
EMT-Serie2-2-C3,L09,EC_11191311,EB_11191313,2200116202b,EMT-Serie2-2,2.613e-07,EMT-Serie2-2-C3_L09
EMT-Serie2-2-C3,L10,EC_11191311,EB_11191313,2200116202b,EMT-Serie2-2,7.838999999999999e-08,EMT-Serie2-2-C3_L10
EMT-Serie2-2-C3,L11,EC_11191311,EB_11191313,2200116202b,EMT-Serie2-2,2.3519999999999998e-08,EMT-Serie2-2-C3_L11
EMT-Serie2-2-C3,L12,EC_11191311,EB_11191313,2200116202b,EMT-Serie2-2,7.055e-09,EMT-Serie2-2-C3_L12
EMT-Serie2-2-C3,L13,EC_11191311,EB_11191313,2200116202b,EMT-Serie2-2,2.116e-09,EMT-Serie2-2-C3_L13
EMT-Serie2-2-C3,L14,EC_11191311,EB_11191313,2200116202b,EMT-Serie2-2,6.348999999999999e-10,EMT-Serie2-2-C3_L14
EMT-Serie2-2-C3,L15,EC_11191538,EB_11191540,2200116202b,EMT-Serie2-2,3.229999999999999e-05,EMT-Serie2-2-C3_L15
EMT-Serie2-2-C3,L16,EC_11191538,EB_11191540,2200116202b,EMT-Serie2-2,9.677e-06,EMT-Serie2-2-C3_L16
EMT-Serie2-2-C3,L17,EC_11191538,EB_11191540,2200116202b,EMT-Serie2-2,2.903e-06,EMT-Serie2-2-C3_L17
EMT-Serie2-2-C3,L18,EC_11191538,EB_11191540,2200116202b,EMT-Serie2-2,8.709999999999999e-07,EMT-Serie2-2-C3_L18
EMT-Serie2-2-C3,L19,EC_11191538,EB_11191540,2200116202b,EMT-Serie2-2,2.613e-07,EMT-Serie2-2-C3_L19
EMT-Serie2-2-C3,L20,EC_11191538,EB_11191540,2200116202b,EMT-Serie2-2,7.838999999999999e-08,EMT-Serie2-2-C3_L20
EMT-Serie2-2-C3,L21,EC_11191538,EB_11191540,2200116202b,EMT-Serie2-2,2.3519999999999998e-08,EMT-Serie2-2-C3_L21
EMT-Serie2-2-C3,L22,EC_11191538,EB_11191540,2200116202b,EMT-Serie2-2,7.055e-09,EMT-Serie2-2-C3_L22
EMT-Serie2-2-C3,L23,EC_11191538,EB_11191540,2200116202b,EMT-Serie2-2,2.116e-09,EMT-Serie2-2-C3_L23
EMT-Serie2-2-C3,L24,EC_11191538,EB_11191540,2200116202b,EMT-Serie2-2,6.348999999999999e-10,EMT-Serie2-2-C3_L24
EMT-Serie2-2-C3,M05,EC_11261900,EB_11261902,2200116202b,EMT-Serie2-2,3.229999999999999e-05,EMT-Serie2-2-C3_M05
EMT-Serie2-2-C3,M06,EC_11261900,EB_11261902,2200116202b,EMT-Serie2-2,9.677e-06,EMT-Serie2-2-C3_M06
EMT-Serie2-2-C3,M07,EC_11261900,EB_11261902,2200116202b,EMT-Serie2-2,2.903e-06,EMT-Serie2-2-C3_M07
EMT-Serie2-2-C3,M08,EC_11261900,EB_11261902,2200116202b,EMT-Serie2-2,8.709999999999999e-07,EMT-Serie2-2-C3_M08
EMT-Serie2-2-C3,M09,EC_11261900,EB_11261902,2200116202b,EMT-Serie2-2,2.613e-07,EMT-Serie2-2-C3_M09
EMT-Serie2-2-C3,M10,EC_11261900,EB_11261902,2200116202b,EMT-Serie2-2,7.838999999999999e-08,EMT-Serie2-2-C3_M10
EMT-Serie2-2-C3,M11,EC_11261900,EB_11261902,2200116202b,EMT-Serie2-2,2.3519999999999998e-08,EMT-Serie2-2-C3_M11
EMT-Serie2-2-C3,M12,EC_11261900,EB_11261902,2200116202b,EMT-Serie2-2,7.055e-09,EMT-Serie2-2-C3_M12
EMT-Serie2-2-C3,M13,EC_11261900,EB_11261902,2200116202b,EMT-Serie2-2,2.116e-09,EMT-Serie2-2-C3_M13
EMT-Serie2-2-C3,M14,EC_11261900,EB_11261902,2200116202b,EMT-Serie2-2,6.348999999999999e-10,EMT-Serie2-2-C3_M14
EMT-Serie2-2-C3,M15,EC_11189176,EB_11189180,2200116202b,EMT-Serie2-2,3.229999999999999e-05,EMT-Serie2-2-C3_M15
EMT-Serie2-2-C3,M16,EC_11189176,EB_11189180,2200116202b,EMT-Serie2-2,9.677e-06,EMT-Serie2-2-C3_M16
EMT-Serie2-2-C3,M17,EC_11189176,EB_11189180,2200116202b,EMT-Serie2-2,2.903e-06,EMT-Serie2-2-C3_M17
EMT-Serie2-2-C3,M18,EC_11189176,EB_11189180,2200116202b,EMT-Serie2-2,8.709999999999999e-07,EMT-Serie2-2-C3_M18
EMT-Serie2-2-C3,M19,EC_11189176,EB_11189180,2200116202b,EMT-Serie2-2,2.613e-07,EMT-Serie2-2-C3_M19
EMT-Serie2-2-C3,M20,EC_11189176,EB_11189180,2200116202b,EMT-Serie2-2,7.838999999999999e-08,EMT-Serie2-2-C3_M20
EMT-Serie2-2-C3,M21,EC_11189176,EB_11189180,2200116202b,EMT-Serie2-2,2.3519999999999998e-08,EMT-Serie2-2-C3_M21
EMT-Serie2-2-C3,M22,EC_11189176,EB_11189180,2200116202b,EMT-Serie2-2,7.055e-09,EMT-Serie2-2-C3_M22
EMT-Serie2-2-C3,M23,EC_11189176,EB_11189180,2200116202b,EMT-Serie2-2,2.116e-09,EMT-Serie2-2-C3_M23
EMT-Serie2-2-C3,M24,EC_11189176,EB_11189180,2200116202b,EMT-Serie2-2,6.348999999999999e-10,EMT-Serie2-2-C3_M24
EMT-Serie2-2-C3,N05,EC_11258179,EB_11258181,2200116202b,EMT-Serie2-2,3.229999999999999e-05,EMT-Serie2-2-C3_N05
EMT-Serie2-2-C3,N06,EC_11258179,EB_11258181,2200116202b,EMT-Serie2-2,9.677e-06,EMT-Serie2-2-C3_N06
EMT-Serie2-2-C3,N07,EC_11258179,EB_11258181,2200116202b,EMT-Serie2-2,2.903e-06,EMT-Serie2-2-C3_N07
EMT-Serie2-2-C3,N08,EC_11258179,EB_11258181,2200116202b,EMT-Serie2-2,8.709999999999999e-07,EMT-Serie2-2-C3_N08
EMT-Serie2-2-C3,N09,EC_11258179,EB_11258181,2200116202b,EMT-Serie2-2,2.613e-07,EMT-Serie2-2-C3_N09
EMT-Serie2-2-C3,N10,EC_11258179,EB_11258181,2200116202b,EMT-Serie2-2,7.838999999999999e-08,EMT-Serie2-2-C3_N10
EMT-Serie2-2-C3,N11,EC_11258179,EB_11258181,2200116202b,EMT-Serie2-2,2.3519999999999998e-08,EMT-Serie2-2-C3_N11
EMT-Serie2-2-C3,N12,EC_11258179,EB_11258181,2200116202b,EMT-Serie2-2,7.055e-09,EMT-Serie2-2-C3_N12
EMT-Serie2-2-C3,N13,EC_11258179,EB_11258181,2200116202b,EMT-Serie2-2,2.116e-09,EMT-Serie2-2-C3_N13
EMT-Serie2-2-C3,N14,EC_11258179,EB_11258181,2200116202b,EMT-Serie2-2,6.348999999999999e-10,EMT-Serie2-2-C3_N14
EMT-Serie2-2-C3,N15,EC_11189828,EB_11189830,2200116202b,EMT-Serie2-2,3.229999999999999e-05,EMT-Serie2-2-C3_N15
EMT-Serie2-2-C3,N16,EC_11189828,EB_11189830,2200116202b,EMT-Serie2-2,9.677e-06,EMT-Serie2-2-C3_N16
EMT-Serie2-2-C3,N17,EC_11189828,EB_11189830,2200116202b,EMT-Serie2-2,2.903e-06,EMT-Serie2-2-C3_N17
EMT-Serie2-2-C3,N18,EC_11189828,EB_11189830,2200116202b,EMT-Serie2-2,8.709999999999999e-07,EMT-Serie2-2-C3_N18
EMT-Serie2-2-C3,N19,EC_11189828,EB_11189830,2200116202b,EMT-Serie2-2,2.613e-07,EMT-Serie2-2-C3_N19
EMT-Serie2-2-C3,N20,EC_11189828,EB_11189830,2200116202b,EMT-Serie2-2,7.838999999999999e-08,EMT-Serie2-2-C3_N20
EMT-Serie2-2-C3,N21,EC_11189828,EB_11189830,2200116202b,EMT-Serie2-2,2.3519999999999998e-08,EMT-Serie2-2-C3_N21
EMT-Serie2-2-C3,N22,EC_11189828,EB_11189830,2200116202b,EMT-Serie2-2,7.055e-09,EMT-Serie2-2-C3_N22
EMT-Serie2-2-C3,N23,EC_11189828,EB_11189830,2200116202b,EMT-Serie2-2,2.116e-09,EMT-Serie2-2-C3_N23
EMT-Serie2-2-C3,N24,EC_11189828,EB_11189830,2200116202b,EMT-Serie2-2,6.348999999999999e-10,EMT-Serie2-2-C3_N24
EMT-Serie2-2-C3,O05,EC_11257708,EB_11257710,2200116202b,EMT-Serie2-2,3.229999999999999e-05,EMT-Serie2-2-C3_O05
EMT-Serie2-2-C3,O06,EC_11257708,EB_11257710,2200116202b,EMT-Serie2-2,9.677e-06,EMT-Serie2-2-C3_O06
EMT-Serie2-2-C3,O07,EC_11257708,EB_11257710,2200116202b,EMT-Serie2-2,2.903e-06,EMT-Serie2-2-C3_O07
EMT-Serie2-2-C3,O08,EC_11257708,EB_11257710,2200116202b,EMT-Serie2-2,8.709999999999999e-07,EMT-Serie2-2-C3_O08
EMT-Serie2-2-C3,O09,EC_11257708,EB_11257710,2200116202b,EMT-Serie2-2,2.613e-07,EMT-Serie2-2-C3_O09
EMT-Serie2-2-C3,O10,EC_11257708,EB_11257710,2200116202b,EMT-Serie2-2,7.838999999999999e-08,EMT-Serie2-2-C3_O10
EMT-Serie2-2-C3,O11,EC_11257708,EB_11257710,2200116202b,EMT-Serie2-2,2.3519999999999998e-08,EMT-Serie2-2-C3_O11
EMT-Serie2-2-C3,O12,EC_11257708,EB_11257710,2200116202b,EMT-Serie2-2,7.055e-09,EMT-Serie2-2-C3_O12
EMT-Serie2-2-C3,O13,EC_11257708,EB_11257710,2200116202b,EMT-Serie2-2,2.116e-09,EMT-Serie2-2-C3_O13
EMT-Serie2-2-C3,O14,EC_11257708,EB_11257710,2200116202b,EMT-Serie2-2,6.348999999999999e-10,EMT-Serie2-2-C3_O14
EMT-Serie2-2-C3,O15,EC_11191889,EB_11191891,2200116202b,EMT-Serie2-2,3.229999999999999e-05,EMT-Serie2-2-C3_O15
EMT-Serie2-2-C3,O16,EC_11191889,EB_11191891,2200116202b,EMT-Serie2-2,9.677e-06,EMT-Serie2-2-C3_O16
EMT-Serie2-2-C3,O17,EC_11191889,EB_11191891,2200116202b,EMT-Serie2-2,2.903e-06,EMT-Serie2-2-C3_O17
EMT-Serie2-2-C3,O18,EC_11191889,EB_11191891,2200116202b,EMT-Serie2-2,8.709999999999999e-07,EMT-Serie2-2-C3_O18
EMT-Serie2-2-C3,O19,EC_11191889,EB_11191891,2200116202b,EMT-Serie2-2,2.613e-07,EMT-Serie2-2-C3_O19
EMT-Serie2-2-C3,O20,EC_11191889,EB_11191891,2200116202b,EMT-Serie2-2,7.838999999999999e-08,EMT-Serie2-2-C3_O20
EMT-Serie2-2-C3,O21,EC_11191889,EB_11191891,2200116202b,EMT-Serie2-2,2.3519999999999998e-08,EMT-Serie2-2-C3_O21
EMT-Serie2-2-C3,O22,EC_11191889,EB_11191891,2200116202b,EMT-Serie2-2,7.055e-09,EMT-Serie2-2-C3_O22
EMT-Serie2-2-C3,O23,EC_11191889,EB_11191891,2200116202b,EMT-Serie2-2,2.116e-09,EMT-Serie2-2-C3_O23
EMT-Serie2-2-C3,O24,EC_11191889,EB_11191891,2200116202b,EMT-Serie2-2,6.348999999999999e-10,EMT-Serie2-2-C3_O24
EMT-Serie2-2-C3,P05,EC_11259640,EB_11259642,2200116202b,EMT-Serie2-2,3.229999999999999e-05,EMT-Serie2-2-C3_P05
EMT-Serie2-2-C3,P06,EC_11259640,EB_11259642,2200116202b,EMT-Serie2-2,9.677e-06,EMT-Serie2-2-C3_P06
EMT-Serie2-2-C3,P07,EC_11259640,EB_11259642,2200116202b,EMT-Serie2-2,2.903e-06,EMT-Serie2-2-C3_P07
EMT-Serie2-2-C3,P08,EC_11259640,EB_11259642,2200116202b,EMT-Serie2-2,8.709999999999999e-07,EMT-Serie2-2-C3_P08
EMT-Serie2-2-C3,P09,EC_11259640,EB_11259642,2200116202b,EMT-Serie2-2,2.613e-07,EMT-Serie2-2-C3_P09
EMT-Serie2-2-C3,P10,EC_11259640,EB_11259642,2200116202b,EMT-Serie2-2,7.838999999999999e-08,EMT-Serie2-2-C3_P10
EMT-Serie2-2-C3,P11,EC_11259640,EB_11259642,2200116202b,EMT-Serie2-2,2.3519999999999998e-08,EMT-Serie2-2-C3_P11
EMT-Serie2-2-C3,P12,EC_11259640,EB_11259642,2200116202b,EMT-Serie2-2,7.055e-09,EMT-Serie2-2-C3_P12
EMT-Serie2-2-C3,P13,EC_11259640,EB_11259642,2200116202b,EMT-Serie2-2,2.116e-09,EMT-Serie2-2-C3_P13
EMT-Serie2-2-C3,P14,EC_11259640,EB_11259642,2200116202b,EMT-Serie2-2,6.348999999999999e-10,EMT-Serie2-2-C3_P14
EMT-Serie2-2-C3,P15,EC_11188314,EB_11188316,2200116202b,EMT-Serie2-2,3.229999999999999e-05,EMT-Serie2-2-C3_P15
EMT-Serie2-2-C3,P16,EC_11188314,EB_11188316,2200116202b,EMT-Serie2-2,9.677e-06,EMT-Serie2-2-C3_P16
EMT-Serie2-2-C3,P17,EC_11188314,EB_11188316,2200116202b,EMT-Serie2-2,2.903e-06,EMT-Serie2-2-C3_P17
EMT-Serie2-2-C3,P18,EC_11188314,EB_11188316,2200116202b,EMT-Serie2-2,8.709999999999999e-07,EMT-Serie2-2-C3_P18
EMT-Serie2-2-C3,P19,EC_11188314,EB_11188316,2200116202b,EMT-Serie2-2,2.613e-07,EMT-Serie2-2-C3_P19
EMT-Serie2-2-C3,P20,EC_11188314,EB_11188316,2200116202b,EMT-Serie2-2,7.838999999999999e-08,EMT-Serie2-2-C3_P20
EMT-Serie2-2-C3,P21,EC_11188314,EB_11188316,2200116202b,EMT-Serie2-2,2.3519999999999998e-08,EMT-Serie2-2-C3_P21
EMT-Serie2-2-C3,P22,EC_11188314,EB_11188316,2200116202b,EMT-Serie2-2,7.055e-09,EMT-Serie2-2-C3_P22
EMT-Serie2-2-C3,P23,EC_11188314,EB_11188316,2200116202b,EMT-Serie2-2,2.116e-09,EMT-Serie2-2-C3_P23
EMT-Serie2-2-C3,P24,EC_11188314,EB_11188316,2200116202b,EMT-Serie2-2,6.348999999999999e-10,EMT-Serie2-2-C3_P24
EMT-Serie2-3-C3,A05,EC_24723328,EB_24723332,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C3_A05
EMT-Serie2-3-C3,A06,EC_24723328,EB_24723332,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C3_A06
EMT-Serie2-3-C3,A07,EC_24723328,EB_24723332,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C3_A07
EMT-Serie2-3-C3,A08,EC_24723328,EB_24723332,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C3_A08
EMT-Serie2-3-C3,A09,EC_24723328,EB_24723332,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C3_A09
EMT-Serie2-3-C3,A10,EC_24723328,EB_24723332,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C3_A10
EMT-Serie2-3-C3,A11,EC_24723328,EB_24723332,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C3_A11
EMT-Serie2-3-C3,A12,EC_24723328,EB_24723332,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C3_A12
EMT-Serie2-3-C3,A13,EC_24723328,EB_24723332,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C3_A13
EMT-Serie2-3-C3,A14,EC_24723328,EB_24723332,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C3_A14
EMT-Serie2-3-C3,A15,EC_11189184,EB_11189186,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C3_A15
EMT-Serie2-3-C3,A16,EC_11189184,EB_11189186,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C3_A16
EMT-Serie2-3-C3,A17,EC_11189184,EB_11189186,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C3_A17
EMT-Serie2-3-C3,A18,EC_11189184,EB_11189186,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C3_A18
EMT-Serie2-3-C3,A19,EC_11189184,EB_11189186,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C3_A19
EMT-Serie2-3-C3,A20,EC_11189184,EB_11189186,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C3_A20
EMT-Serie2-3-C3,A21,EC_11189184,EB_11189186,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C3_A21
EMT-Serie2-3-C3,A22,EC_11189184,EB_11189186,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C3_A22
EMT-Serie2-3-C3,A23,EC_11189184,EB_11189186,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C3_A23
EMT-Serie2-3-C3,A24,EC_11189184,EB_11189186,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C3_A24
EMT-Serie2-3-C3,B05,EC_2072738,EB_2072744,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C3_B05
EMT-Serie2-3-C3,B06,EC_2072738,EB_2072744,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C3_B06
EMT-Serie2-3-C3,B07,EC_2072738,EB_2072744,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C3_B07
EMT-Serie2-3-C3,B08,EC_2072738,EB_2072744,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C3_B08
EMT-Serie2-3-C3,B09,EC_2072738,EB_2072744,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C3_B09
EMT-Serie2-3-C3,B10,EC_2072738,EB_2072744,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C3_B10
EMT-Serie2-3-C3,B11,EC_2072738,EB_2072744,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C3_B11
EMT-Serie2-3-C3,B12,EC_2072738,EB_2072744,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C3_B12
EMT-Serie2-3-C3,B13,EC_2072738,EB_2072744,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C3_B13
